stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code
Außenried,,345628,49.015766,13.181762,1,
Außenried,345628,350003,49.015762,13.181763,,
Avignon TGV,,356735,43.921936,4.786044,1,
Avignon TGV,356735,28314,43.921936,4.786044,,
Aying,,461702,47.969204,11.769619,1,
Aying,461702,675229,47.96876,11.769578,,
Aßlar,501207,661202,50.588657,8.462756,,
Aßlar Bahnhof,,501207,50.588642,8.462738,1,
Aßlar-Werdorf Bahnhof,,95698,50.593086,8.418724,1,
Aßling,,468101,47.989635,11.993973,1,
Aßling(Oberbay),468101,273286,47.98949,11.993518,,
"B.S-Schötmar, Bahnhof",,30408,52.06993,8.754954,1,
"B.S-Sylbach, Bahnhof",,376634,52.026886,8.765527,1,
"BASF, Bahnhof Mitte",,315681,49.51024,8.432018,1,
"BASF, Bahnhof Nord",,615955,49.520176,8.427194,1,
"BASF, Bahnhof Süd",,568080,49.494,8.438944,1,
BOT Feldhausen Bf,,24945,51.615475,6.972014,1,
BOT-Vonderort Bf,,403927,51.501846,6.91241,1,
Baabe,223081,24894,54.362316,13.704806,,
Baabe Bahnhof,,223081,54.36204,13.704707,1,
Baalberge,,93559,51.763046,11.784682,1,
Baalberge,93559,38817,51.763046,11.784682,,
Baar(CH),,338302,47.195366,8.523272,1,
Baar(CH),338302,383664,47.195366,8.523272,,
Baar-Ebenhausen,,277776,48.67494,11.460096,1,
Baar-Ebenhausen,277776,64132,48.67494,11.460092,,
Babenhausen Bahnhof,,650184,49.95799,8.957544,1,
Babenhausen Langstadt,139208,129385,49.922276,8.945733,,
Babenhausen Langstadt Bahnhof,,139208,49.922047,8.945725,1,
Babenhausen(Hess),650184,375480,49.957962,8.957182,,
Babenhausen-Hergershausen Bahnhof,,326919,49.937008,8.916108,1,
Babstadt,,578579,49.240234,9.060363,1,
Babstadt,578579,71669,49.240196,9.060708,,
Babylon,,464599,49.398876,12.869049,1,
Babylon,464599,426929,49.398876,12.869049,,
Bacharach,499721,6620,50.056103,7.769523,,
"Bacharach, Bahnhof",,499721,50.056038,7.769637,1,
Bachern,,636146,48.279026,11.381547,1,
Bachern,636146,624680,48.28016,11.378716,,
Bachfeld,508202,88106,50.4087,10.978413,,
Bachfeld (Bushaltestelle),,508202,50.4087,10.978413,1,
Bachheim,547642,23436,47.862072,8.399399,,
Bachheim Bahnhof,,547642,47.862034,8.399257,1,
Backnang,,655690,48.94265,9.425986,1,
Backnang,655690,358991,48.942677,9.425989,,
Bad Abbach,,422381,48.922733,11.994324,1,
Bad Abbach,422381,243067,48.922733,11.994322,,
Bad Aibling,,32878,47.862064,12.004484,1,
Bad Aibling,32878,514888,47.862026,12.004157,,
Bad Aibling Kurpark,,382295,47.857346,12.015111,1,
Bad Aibling Kurpark,382295,615432,47.857616,12.013823,,
Bad Arolsen,,409890,51.3816,8.997792,1,
Bad Arolsen,409890,348775,51.3816,8.997792,,
Bad Bellingen,617551,22839,47.730804,7.557601,,
Bad Bellingen Bahnhof,,617551,47.730778,7.55758,1,
Bad Belzig,624257,55108,52.136063,12.59495,,1
Bad Belzig,624257,607734,52.135986,12.59494,,2
"Bad Belzig, Bahnhof",,624257,52.136257,12.59523,1,
Bad Bentheim,,271506,52.30985,7.158539,1,
Bad Bentheim,271506,592464,52.30985,7.158539,,
Bad Bentheim(Gr),,32302,52.3091,7.04016,1,
Bad Bentheim(Gr),32302,402368,52.3091,7.04016,,
Bad Bergzabern,636421,168340,49.10321,8.002787,,
"Bad Bergzabern, Bahnhof",,636421,49.103226,8.003765,1,
Bad Berka,,467518,50.89627,11.281618,1,
Bad Berka,467518,260061,50.896137,11.28155,,
Bad Berka Zeughausplatz,268998,513016,50.90009,11.280201,,
"Bad Berka, Zeughausplatz",,268998,50.900265,11.279806,1,
Bad Bevensen,,192740,53.078247,10.574141,1,
Bad Bevensen,192740,350057,53.078274,10.574201,,
Bad Bevensen,192740,654518,53.07822,10.574081,,
Bad Birnbach,,527756,48.432854,13.074036,1,
Bad Birnbach,527756,538539,48.432854,13.074034,,
Bad Blankenburg (Thüringer Wald),,110825,50.682648,11.275498,1,
Bad Blankenburg(Thüringerw),110825,7386,50.682648,11.275498,,
Bad Bodendorf,469236,83127,50.556267,7.217217,,
Bad Bodenteich,,110681,52.835205,10.672757,1,
Bad Bodenteich,110681,203518,52.83515,10.672824,,
Bad Brambach,610040,618706,50.217587,12.311414,,
"Bad Brambach, Bahnhof",,610040,50.21765,12.311662,1,
Bad Bramstedt,,217451,53.920517,9.890114,1,
Bad Bramstedt,217451,664848,53.920578,9.890161,,
Bad Bramstedt Kurhaus,,392351,53.90319,9.89046,1,
Bad Bramstedt Kurhaus,392351,596144,53.904,9.890462,,
Bad Breisig,138600,34590,50.50422,7.304564,,
Bad Breisig Bf,,138600,50.50421,7.304552,1,
Bad Camberg,522328,449167,50.296623,8.255051,,
Bad Camberg Bahnhof,,522328,50.29653,8.255503,1,
Bad Cannstatt,,124535,48.80128,9.217469,1,
Bad Doberan,640316,176855,54.100002,11.905335,,
Bad Doberan Bahnhof,,640316,54.100426,11.903872,1,
Bad Doberan Goethestraße,,120566,54.108353,11.899938,1,
Bad Doberan Goethestraße,120566,109347,54.108463,11.899894,,
Bad Doberan Stadtmitte,,379136,54.10457,11.902749,1,
Bad Doberan Stadtmitte,379136,582212,54.10465,11.9021,,
Bad Driburg(Westf),662743,609591,51.730324,9.03081,,
"Bad Driburg, Bahnhof",,662743,51.730328,9.030808,1,
Bad Dürkheim,426941,180779,49.460632,8.170701,,
"Bad Dürkheim, Bahnhof",,426941,49.46098,8.170447,1,
"Bad Dürkheim, Trift",,233537,49.466385,8.192968,1,
Bad Dürkheim-Trift,233537,501642,49.466415,8.193072,,
Bad Dürrenberg,,385333,51.305164,12.071053,1,
Bad Dürrenberg,385333,452325,51.305164,12.071053,,
Bad Elster,85987,91095,50.296673,12.256286,,
"Bad Elster, Bahnhof",,85987,50.296703,12.256138,1,
Bad Ems,112948,112149,50.327652,7.728637,,
Bad Ems Hauptbahnhof,,112948,50.32764,7.72862,1,
Bad Ems West,317242,74158,50.330692,7.706039,,
Bad Ems Westbahnhof,,317242,50.330692,7.706027,1,
Bad Endorf,,16412,47.904766,12.302122,1,
Bad Endorf,16412,434585,47.905067,12.301558,,
Bad Fallingbostel,,93351,52.86277,9.699813,1,
Bad Fallingbostel,93351,487192,52.86279,9.700049,,
Bad Freienwalde,322798,56745,52.789932,14.035751,,
"Bad Freienwalde, Bahnhof",,322798,52.789925,14.035805,1,
Bad Friedrichshall Hbf,,491863,49.231953,9.199979,1,
Bad Friedrichshall Hbf,491863,351361,49.23157,9.199771,,
Bad Friedrichshall-Kochendorf,,140569,49.217937,9.211523,1,
Bad Friedrichshall-Kochendorf,140569,601189,49.218563,9.210985,,
Bad Gandersheim,,199891,51.86745,10.020405,1,
Bad Gandersheim,199891,94468,51.867397,10.020347,,
Bad Gastein,,309596,47.11178,13.131924,1,
Bad Gastein,309596,441331,47.11178,13.131924,,
Bad Griesbach Bahnhof,,523166,48.448647,8.230751,1,
Bad Griesbach(Schwarzwald),523166,206165,48.44862,8.230569,,
Bad Grönenbach,,315160,47.88247,10.253712,1,
Bad Grönenbach,315160,31781,47.88247,10.253715,,
Bad Harzburg,517734,573103,51.88837,10.554219,,
"Bad Harzburg, Bahnhof Parkdeck",,517734,51.88719,10.556399,1,
Bad Herrenalb,,307250,48.80245,8.43907,1,
Bad Herrenalb,307250,474391,48.80243,8.438957,,
Bad Herrenalb Kullenmühle,,347825,48.808945,8.44402,1,
Bad Hersfeld,,553878,50.869766,9.716581,1,
Bad Hersfeld,553878,83150,50.869766,9.716581,,
Bad Hofgastein,,93359,47.195343,13.100503,1,
Bad Hofgastein,93359,154056,47.195343,13.100503,,
Bad Holzhausen,126163,242927,52.289097,8.545854,,
Bad Homburg,373661,382158,50.22,8.621315,,
Bad Homburg,373661,416788,50.219906,8.620624,,
Bad Homburg v.d.H. Bahnhof,,373661,50.219887,8.621003,1,
Bad Honnef Bf,,467177,50.63977,7.219526,1,
Bad Honnef Rhöndorf Bf,,55925,50.65787,7.210202,1,
Bad Honnef(Rhein),467177,256102,50.63977,7.219533,,
Bad Höhenstadt,,643607,48.49461,13.323192,1,
Bad Höhenstadt,643607,15105,48.494606,13.323195,,
Bad Hönningen,626173,394799,50.513676,7.310871,,
Bad Hönningen Bf,,626173,50.513676,7.310876,1,
Bad Karlshafen,,90648,51.64627,9.44571,1,
Bad Karlshafen,90648,360400,51.64627,9.44571,,
Bad Kissingen,,570987,50.191547,10.079888,1,
Bad Kissingen,570987,573400,50.191547,10.079885,,
Bad Kleinen,615819,332718,53.766975,11.466925,,
Bad Kleinen Bahnhof,,615819,53.76746,11.466429,1,
Bad Kohlgrub,,46293,47.66801,11.058207,1,
Bad Kohlgrub,46293,506432,47.668007,11.058204,,
Bad Kohlgrub Kurhaus,,638453,47.670216,11.039181,1,
Bad Kohlgrub Kurhaus,638453,523323,47.67021,11.039181,,
Bad Kreuznach,440528,51738,49.8424,7.866435,,
"Bad Kreuznach, Bahnhof",,440528,49.84234,7.866466,1,
Bad Krozingen,670482,9346,47.91972,7.697632,,
Bad Krozingen Bahnhof,,670482,47.919777,7.697762,1,
Bad Krozingen Ost,435427,583982,47.91714,7.70979,,
Bad Krozingen Ost Bahnhof,,435427,47.916756,7.710249,1,
Bad König,168272,8468,49.73858,9.001539,,
Bad König Bahnhof,,168272,49.738625,9.001668,1,
Bad König Zell,455275,571096,49.719707,8.99404,,
Bad König-Zell Bahnhof,,455275,49.7198,8.994128,1,
Bad Kösen,,595263,51.13074,11.718274,1,
Bad Kösen,595263,379240,51.13074,11.718274,,
Bad Köstritz,,298090,50.93159,12.0286,1,
Bad Köstritz,298090,74493,50.93159,12.028452,,
Bad Kötzting,,364381,49.172916,12.851891,1,
Bad Kötzting,364381,98676,49.17292,12.851892,,
Bad Laasphe,337243,406105,50.929314,8.42072,,
Bad Laasphe Bf,,337243,50.92931,8.420718,1,
Bad Laasphe-Feudingen Bf,,6310,50.94095,8.329027,1,
Bad Laasphe-Niederlaasphe,120585,127884,50.924324,8.442001,,
Bad Laasphe-Niederlaasphe Bf,,120585,50.92432,8.441999,1,
Bad Laasphe-Oberndorf Bf,,241296,50.95224,8.300164,1,
Bad Langensalza,,630340,51.10176,10.640657,1,
Bad Langensalza,630340,235078,51.1017,10.640671,,
Bad Lausick,,509690,51.143803,12.648695,1,
Bad Lausick,509690,338244,51.143803,12.648695,,
Bad Lauterberg im Harz Barbis,,99130,51.6189,10.414785,1,
Bad Lauterberg im Harz Barbis,99130,652839,51.619377,10.414087,,
Bad Liebenwerda,320729,350971,51.51822,13.403101,,1
"Bad Liebenwerda, Bahnhof",,320729,51.518406,13.402704,1,
Bad Liebenzell,327967,193775,48.77258,8.734039,,
"Bad Liebenzell, Bahnhof",,327967,48.772594,8.734059,1,
Bad Lobenstein,,463625,50.452118,11.642169,1,
Bad Lobenstein,463625,127270,50.452415,11.641806,,
Bad Malente-Gremsmühlen,86053,168002,54.16687,10.551712,,
Bad Malente-Gremsmühlen,86053,671453,54.166954,10.551787,,
Bad Malente-Gremsmühlen Bahnhof,,86053,54.166912,10.55175,1,
Bad Mergentheim,289148,485966,49.49365,9.771662,,
"Bad Mergentheim, Bahnhof",,289148,49.493713,9.771712,1,
Bad Münder(Deister),109940,118065,52.178192,9.468062,,
"Bad Münder, Bahnhof",,109940,52.178898,9.469159,1,
Bad Münster a Stein,624396,340025,49.813427,7.846989,,
"Bad Münster, Bahnhof",,624396,49.813404,7.846946,1,
Bad Münstereifel,30257,421832,50.55974,6.764081,,
Bad Münstereifel Bf,,30257,50.559277,6.764305,1,
Bad Münstereifel Iversheim Bf/Mitte,,607255,50.583035,6.769165,1,
Bad Münstereifel-Arloff,,412156,50.597675,6.786608,1,
Bad Münstereifel-Arloff,412156,163199,50.597675,6.786608,,
Bad Münstereifel-Iversheim,607255,602031,50.583035,6.769162,,
Bad Nauheim,602225,67122,50.367905,8.749334,,
Bad Nauheim Bahnhof,,602225,50.367798,8.748327,1,
Bad Nenndorf,160557,168586,52.343735,9.378603,,
Bad Nenndorf Bahnhof,,160557,52.343735,9.37834,1,
Bad Neuenahr,123498,352838,50.547657,7.144032,,
Bad Neuenahr-Ahrweiler Ahrweiler Bf,,309865,50.546543,7.107066,1,
Bad Neuenahr-Ahrweiler Ahrweiler Marktbahnhof,,165768,50.54423,7.094229,1,
Bad Neuenahr-Ahrweiler Bad Neuenahr Bf,,123498,50.54776,7.144301,1,
Bad Neuenahr-Ahrweiler Heimersheim/Lohrsdorf Bf,,144335,50.548553,7.186127,1,
Bad Neuenahr-Ahrweiler Walporzheim Bf,,364854,50.53251,7.078473,1,
Bad Neustadt (Saale),,302661,50.32813,10.226134,1,
Bad Neustadt(Saale),302661,649330,50.32813,10.226134,,
Bad Niedernau,530034,206261,48.460766,8.896533,,
Bad Niedernau Bahnhof,,530034,48.460594,8.896654,1,
Bad Oeynhausen,557702,633570,52.2054,8.796523,,
Bad Oeynhausen Süd,142510,460695,52.19713,8.801723,,
"Bad Oeynhausen, Bf/ZOB",,557702,52.2054,8.796519,1,
"Bad Oeynhausen, Südbahnhof",,142510,52.197124,8.80172,1,
Bad Oldesloe,,317860,53.805344,10.382863,1,
Bad Oldesloe,317860,150906,53.805286,10.382838,,
Bad Peterstal,270130,310301,48.428894,8.201948,,
Bad Peterstal Bahnhof,,270130,48.42876,8.201924,1,
Bad Pyrmont,56146,203379,51.97423,9.272719,,
"Bad Pyrmont, Bahnhof",,56146,51.974438,9.272491,1,
Bad Rappenau,,417910,49.237724,9.101048,1,
Bad Rappenau,417910,480229,49.237766,9.101529,,
Bad Rappenau Kurpark,,531950,49.240387,9.1134,1,
Bad Rappenau Kurpark,531950,486438,49.24037,9.113526,,
Bad Reichenhall,,254855,47.73117,12.881823,1,
Bad Reichenhall,254855,213385,47.731167,12.881825,,
Bad Reichenhall-Kirchberg,,657613,47.71854,12.873999,1,
Bad Reichenhall-Kirchberg,657613,503933,47.718536,12.874001,,
Bad Rodach,,532572,50.336987,10.778391,1,
Bad Rodach,532572,238230,50.336987,10.778387,,
Bad Rotenfels Bahnhof/Rotherma,,375203,48.81583,8.303137,1,
Bad Rotenfels Bf,375203,4632,48.815823,8.3031,,
Bad Rotenfels Schloss,,515316,48.820324,8.296759,1,
Bad Rotenfels Schloss,515316,398863,48.81995,8.297131,,
Bad Rotenfels Weinbrennerstr.,,239731,48.8115,8.312156,1,
Bad Rotenfels Weinbrennerstraße,239731,566616,48.81154,8.312085,,
Bad Saarow,258043,653408,52.293255,14.064929,,
Bad Saarow Klinikum,44740,669482,52.284634,14.065964,,
"Bad Saarow, Bahnhof",,258043,52.293602,14.064754,1,
"Bad Saarow, Klinikum Bhf",,44740,52.28451,14.065979,1,
"Bad Saarow, Pieskow Bahnhof",,674620,52.270782,14.07104,1,
Bad Saarow-Pieskow,674620,111443,52.27101,14.070825,,
Bad Sachsa,,143664,51.581913,10.57312,1,
Bad Sachsa,143664,432333,51.581944,10.573211,,
Bad Salzdetfurth,196914,187265,52.062634,10.005595,,
Bad Salzdetfurth Solebad,479253,656019,52.06994,10.018916,,
Bad Salzdetfurth/Bahnhof,,196914,52.062733,10.005723,1,
Bad Salzhausen,465941,222824,50.418762,8.979988,,
Bad Salzschlirf,197653,304576,50.626934,9.494484,,
Bad Salzschlirf Bahnhof,,197653,50.62721,9.494194,1,
Bad Salzuflen,319324,549180,52.081627,8.740428,,
"Bad Salzuflen, Bahnhof",,319324,52.081627,8.740428,1,
Bad Salzuflen-Sylbach,376634,327282,52.026882,8.765529,,
Bad Salzungen,,122005,50.815193,10.230999,1,
Bad Salzungen,122005,331168,50.81491,10.22943,,
Bad Sassendorf,614819,128476,51.58717,8.162439,,
"Bad Sassendorf, Bahnhof",,614819,51.58717,8.162434,1,
Bad Saulgau,339963,327472,48.01359,9.501083,,
Bad Saulgau Bahnhof,,339963,48.013615,9.501247,1,
Bad Schallerbach-Wallern,,403488,48.228764,13.922237,1,
Bad Schallerbach-Wallern,403488,531750,48.228764,13.922237,,
Bad Schandau,457358,326784,50.91929,14.137538,,
Bad Schandau Nationalparkbahnhof,,457358,50.91927,14.138099,1,
Bad Schandau Nationalparkbahnhof,457358,645414,50.9193,14.137713,,
Bad Schlema,311409,214580,50.6189,12.680229,,
"Bad Schlema, Bahnhof",,311409,50.618526,12.679882,1,
Bad Schussenried,380087,66686,47.994034,9.668497,,
Bad Schussenried Bahnhof,,380087,47.99413,9.668424,1,
Bad Schwartau,,255885,53.916294,10.702754,1,
Bad Schwartau,255885,228613,53.916245,10.702775,,
Bad Schönborn Süd,,271467,49.199997,8.642116,1,
Bad Schönborn Süd,271467,592063,49.2,8.641924,,
Bad Schönborn-Kronau,,225769,49.219563,8.647093,1,
Bad Schönborn-Kronau,225769,66961,49.219345,8.646821,,
Bad Sebastiansweiler-Belsen,44150,585715,48.395565,9.030023,,
Bad Segeberg,,474577,53.933735,10.308313,1,
Bad Segeberg,474577,168810,53.933804,10.308166,,
Bad Sobernheim,679535,131533,49.78285,7.649816,,
"Bad Sobernheim, Bahnhof",,679535,49.782948,7.649253,1,
Bad Soden (Taunus) Bahnhof,,359956,50.143017,8.503887,1,
Bad Soden(Taunus),359956,130208,50.14296,8.504426,,
Bad Soden-Salmünster,493061,320451,50.280743,9.372053,,
Bad Soden-Salmünster Bahnhof,,493061,50.28032,9.371359,1,
Bad Sooden-Allendorf,,128050,51.267975,9.968696,1,
Bad Sooden-Allendorf,128050,342375,51.267975,9.968696,,
Bad St Peter Süd,,212558,54.30501,8.648041,1,
Bad St Peter Süd,212558,327676,54.30501,8.648041,,
Bad St Peter-Ording,,100643,54.31729,8.614736,1,
Bad St Peter-Ording,100643,338381,54.31729,8.614736,,
Bad Staffelstein,,25945,50.108257,10.994238,1,
Bad Staffelstein,25945,113934,50.108257,10.994239,,
Bad Steben,,56148,50.365097,11.646774,1,
Bad Steben,56148,514919,50.365093,11.64677,,
Bad Suderode,,324815,51.733757,11.125773,1,
Bad Suderode,324815,274341,51.733673,11.125782,,
Bad Sulza,,420349,51.094772,11.634599,1,
Bad Sulza,420349,197216,51.095383,11.631817,,
Bad Säckingen,220849,168291,47.55586,7.94863,,
Bad Säckingen Bahnhof,,220849,47.555973,7.948922,1,
Bad Teinach-Neubulach,168833,127645,48.67847,8.727148,,
Bad Teinach-Neubulach Bahnhof,,168833,48.67846,8.727178,1,
Bad Tölz,,388004,47.760822,11.573903,1,
Bad Tölz,388004,555695,47.76058,11.57394,,
Bad Tönisstein,,13423,50.459316,7.298859,1,
Bad Tönisstein,13423,606270,50.459316,7.298859,,
Bad Urach,271817,517961,48.491245,9.396483,,
Bad Urach Bahnhof,,271817,48.490856,9.397519,1,
Bad Urach Ermstalklinik,,337288,48.495773,9.388059,1,
Bad Urach Ermstalklinik,337288,425146,48.494156,9.386901,,
Bad Urach Wasserfall,,671248,48.49919,9.376642,1,
Bad Urach Wasserfall,671248,582356,48.499264,9.376401,,
Bad Vigaun,,19640,47.664158,13.124053,1,
Bad Vigaun,19640,101522,47.664158,13.124053,,
Bad Vilbel,374046,330705,50.188587,8.73956,,
Bad Vilbel Bahnhof,,374046,50.18855,8.739602,1,
Bad Vilbel Süd,272652,392560,50.178585,8.733227,,
Bad Vilbel Südbahnhof,,272652,50.17863,8.73344,1,
Bad Vilbel-Dortelweil Bahnhof,,574261,50.207363,8.750958,1,
Bad Vilbel-Gronau,388754,498311,50.19153,8.783203,,
Bad Vilbel-Gronau Bahnhof,,388754,50.19176,8.7842,1,
Bad Waldsee,325458,111086,47.925243,9.752274,,
Bad Waldsee Bahnhof,,325458,47.925148,9.752308,1,
Bad Wildbad Bf,563500,255387,48.75572,8.551089,,
Bad Wildbad Kurpark,606560,356219,48.748756,8.550459,,
Bad Wildbad Nord,640304,428309,48.763935,8.555095,,
Bad Wildbad Uhlandplatz,297082,289728,48.750835,8.549366,,
"Bad Wildbad, Bhf",,563500,48.755566,8.551063,1,
"Bad Wildbad, Kurpark",,606560,48.748653,8.550497,1,
"Bad Wildbad, Nord",,640304,48.76398,8.555088,1,
"Bad Wildbad, Uhlandplatz",,297082,48.75081,8.549419,1,
Bad Wildungen,,529629,51.119617,9.136091,1,
Bad Wildungen,529629,374161,51.119617,9.136091,,
Bad Wimpfen,,189158,49.22973,9.166831,1,
Bad Wimpfen,189158,240852,49.229744,9.167297,,
Bad Wimpfen Im Tal,602620,411013,49.229847,9.187046,,
"Bad Wimpfen, Im Tal",,602620,49.229706,9.186406,1,
Bad Wimpfen-Hohenstadt,,277696,49.24268,9.13866,1,
Bad Wimpfen-Hohenstadt,277696,513521,49.24254,9.138753,,
Bad Windsheim,,161109,49.5066,10.412947,1,
Bad Windsheim,161109,121487,49.5066,10.412942,,
Bad Wörishofen,,374678,48.00571,10.597875,1,
Bad Wörishofen,374678,102498,48.00571,10.597875,,
Bad Zurzach,,435342,47.588314,8.295588,1,
Bad Zurzach,435342,325893,47.588314,8.295588,,
Bad Zwischenahn,,188234,53.182568,8.002996,1,
Bad Zwischenahn,188234,489134,53.18242,8.003398,,
Baddeckenstedt,520487,123270,52.08916,10.228767,,
"Baddeckenstedt, Bahnhof",,520487,52.089134,10.228865,1,
Baden(Achim),,148878,53.007835,9.081262,1,
Baden(CH),,267775,47.476425,8.307709,1,
Baden(CH),267775,42037,47.476425,8.307709,,
Baden(Verden),148878,583893,53.00789,9.081283,,
Baden-Baden,,416317,48.7902,8.191036,1,
Baden-Baden,416317,390193,48.790325,8.190831,,
Baden-Baden Haueneberstein,,629252,48.81186,8.209039,1,
Baden-Baden Haueneberstein,629252,302260,48.81191,8.209021,,
Baden-Baden Rebland,,632950,48.733913,8.146624,1,
Baden-Baden Rebland,632950,37513,48.733845,8.146572,,
Bagenz,363892,479919,51.65438,14.426997,,1
"Bagenz, Bahnhof",,363892,51.65485,14.426863,1,
Bahlingen Bahnhof,,533718,48.124557,7.741681,1,
Bahlingen Riedlen,,165249,48.117992,7.747763,1,
Bahlingen Riedlen,165249,559500,48.11802,7.747776,,
Bahlingen am Kaiserstuhl,533718,540699,48.124493,7.741516,,
Bahnbrücken,,502888,49.119286,8.764826,1,
Bahnbrücken,502888,546438,49.119446,8.764854,,
Bahnhof Goßdorf-Kohlmühle,,12036,50.941284,14.164842,1,
Bahnhof Goßdorf-Kohlmühle,12036,294222,50.941166,14.16486,,
Bahnhof Goßdorf-Kohlmühle,12036,329779,50.94117,14.164725,,
"Bahnhof Reken, Bahnhof",,319189,51.80185,7.049951,1,
"Bahnhof, Markkleeberg",646820,156747,51.27902,12.372511,,1
Bahnsdorf,440813,449924,51.58118,14.111089,,1
Bahnsdorf,440813,603941,51.582443,14.113767,,2
"Bahnsdorf (OSL), Bahnhof",,440813,51.58173,14.112302,1,
Baienfurt Niederbiegen Bahnhof,,539919,47.830456,9.620957,1,
Baierbrunn,,399199,48.018913,11.480209,1,
Baierbrunn,399199,179908,48.01874,11.480027,,
Baiersbronn Bahnhof,,30877,48.503513,8.372101,1,
Baiersbronn Bf,30877,236051,48.503574,8.372038,,
Baiersbronn Schule,,536739,48.51061,8.375847,1,
Baiersbronn Schule,536739,49621,48.51061,8.375858,,
Baiersdorf,,267950,49.656147,11.036971,1,
Baiersdorf,267950,227887,49.656147,11.036976,,
Baitz,410968,415650,52.164185,12.685215,,1
Baitz,410968,620800,52.163914,12.683916,,2
"Baitz, Bahnhof",,410968,52.164062,12.684612,1,
Bakov n.Jizerou,,515981,50.472054,14.923056,1,
Bakov n.Jizerou,515981,389411,50.472122,14.922634,,
Bakov n.Jizerou,515981,620585,50.472183,14.922822,,
Bakov nad Jizerou mesto,,365004,50.47898,14.939019,1,
Bakov nad Jizerou mesto,365004,512163,50.478954,14.939109,,
Balbersdorf,,331223,49.290436,12.683062,1,
Balbersdorf,331223,411883,49.29044,12.683064,,
Baldham,,108422,48.099205,11.786992,1,
Baldham,108422,282870,48.099255,11.78678,,
Balduinstein,77982,461847,50.34739,7.967609,,
Balduinstein Bf,,77982,50.347385,7.967598,1,
Balgheim,428170,363649,48.065887,8.759892,,
Balgheim Bahnhof,,428170,48.065845,8.759948,1,
Balgstädt,,116288,51.208294,11.738454,1,
Balgstädt,116288,547703,51.208294,11.738454,,
Balingen Bahnhof/Busbf,,430072,48.27928,8.850696,1,
Balingen Süd,,575475,48.269024,8.846402,1,
Balingen Süd,575475,627594,48.268944,8.846341,,
Balingen(Württ),430072,251221,48.27847,8.850307,,
Ballstädt (bei Gotha),,675007,51.040897,10.70762,1,
Ballstädt(Gotha),675007,525011,51.04075,10.707666,,
