airline_iata,airline_id,origin_iata,origin_airport_id,destination_iata,destination_airport_id,codeshare,stops,equipment,origin_name,origin_city,origin_country,origin_latitude,origin_longitude,destination_name,destination_city,destination_country,destination_latitude,destination_longitude,air_distance_km,route_pair
4U,2548.0,BSL,1423.0,DUS,345.0,,0,CRJ,EuroAirport Basel–Mulhouse–Freiburg,Bâle / Mulhouse,FR,47.60068,7.521117,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,413.8,BSL-DUS
4U,2548.0,BUD,1489.0,CGN,344.0,,0,319 320 CRJ,Budapest Liszt Ferenc International Airport,Budapest,HU,47.43018,19.262393,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,959.3,BUD-CGN
4U,2548.0,BUD,1489.0,HAM,342.0,,0,CRJ,Budapest Liszt Ferenc International Airport,Budapest,HU,47.43018,19.262393,Hamburg Helmut Schmidt Airport,Hamburg,DE,53.630402,9.98823,949.8,BUD-HAM
4U,2548.0,BUD,1489.0,STR,350.0,,0,319 CRJ,Budapest Liszt Ferenc International Airport,Budapest,HU,47.43018,19.262393,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,758.6,BUD-STR
4U,2548.0,CAG,1519.0,CGN,344.0,,0,319,Cagliari Elmas Airport,Cagliari,IT,39.251499,9.05428,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,1300.0,CAG-CGN
4U,2548.0,CAG,1519.0,DUS,345.0,,0,CRJ,Cagliari Elmas Airport,Cagliari,IT,39.251499,9.05428,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,1350.3,CAG-DUS
4U,2548.0,CAG,1519.0,STR,350.0,,0,319,Cagliari Elmas Airport,Cagliari,IT,39.251499,9.05428,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,1049.6,CAG-STR
4U,2548.0,CDG,1382.0,HAM,342.0,,0,319 CRJ,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,Hamburg Helmut Schmidt Airport,Hamburg,DE,53.630402,9.98823,728.0,CDG-HAM
4U,2548.0,CFU,1460.0,CGN,344.0,,0,320 319,Corfu Ioannis Kapodistrias International Airport,Kerkyra (Corfu),GR,39.60145,19.912179,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,1598.0,CFU-CGN
4U,2548.0,CFU,1460.0,DRS,338.0,,0,319,Corfu Ioannis Kapodistrias International Airport,Kerkyra (Corfu),GR,39.60145,19.912179,Dresden Airport,Dresden,DE,51.134123,13.767831,1368.1,CFU-DRS
4U,2548.0,CFU,1460.0,STR,350.0,,0,319,Corfu Ioannis Kapodistrias International Airport,Kerkyra (Corfu),GR,39.60145,19.912179,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,1319.8,CFU-STR
4U,2548.0,CGN,344.0,ARN,737.0,,0,CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,1188.8,CGN-ARN
4U,2548.0,CGN,344.0,ATH,3941.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,1952.7,CGN-ATH
4U,2548.0,CGN,344.0,BCN,1218.0,,0,320 319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1132.7,CGN-BCN
4U,2548.0,CGN,344.0,BIA,1321.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,941.3,CGN-BIA
4U,2548.0,CGN,344.0,BLQ,1538.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Bologna Guglielmo Marconi Airport,Bologna,IT,44.5354,11.2887,769.0,CGN-BLQ
4U,2548.0,CGN,344.0,BRI,1501.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Bari Karol Wojtyła International Airport,Bari,IT,41.138901,16.760599,1309.7,CGN-BRI
4U,2548.0,CGN,344.0,BUD,1489.0,,0,319 320 CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Budapest Liszt Ferenc International Airport,Budapest,HU,47.43018,19.262393,959.3,CGN-BUD
4U,2548.0,CGN,344.0,CAG,1519.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Cagliari Elmas Airport,Cagliari,IT,39.251499,9.05428,1300.0,CGN-CAG
4U,2548.0,CGN,344.0,CFU,1460.0,,0,320 319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Corfu Ioannis Kapodistrias International Airport,Kerkyra (Corfu),GR,39.60145,19.912179,1598.0,CGN-CFU
4U,2548.0,CGN,344.0,CLY,1322.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Calvi Sainte Catherine Airport,Calvi,FR,42.530422,8.792984,935.3,CGN-CLY
4U,2548.0,CGN,344.0,CTA,1509.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,1616.2,CGN-CTA
4U,2548.0,CGN,344.0,DBV,1200.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Dubrovnik Ruđer Bošković Airport,Dubrovnik,HR,42.562247,18.265543,1251.0,CGN-DBV
4U,2548.0,CGN,344.0,DRS,338.0,,0,319 CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Dresden Airport,Dresden,DE,51.134123,13.767831,464.4,CGN-DRS
4U,2548.0,CGN,344.0,DUB,599.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Dublin Airport,Dublin,IE,53.428713,-6.262121,956.3,CGN-DUB
4U,2548.0,CGN,344.0,EDI,535.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Edinburgh Airport,Edinburgh,GB,55.950145,-3.372288,895.8,CGN-EDI
4U,2548.0,CGN,344.0,FAO,1626.0,,0,319 320,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Faro - Gago Coutinho International Airport,Faro,PT,37.015909,-7.970939,1950.6,CGN-FAO
4U,2548.0,CGN,344.0,FCO,1555.0,,0,319 320,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,1080.6,CGN-FCO
4U,2548.0,CGN,344.0,FDH,382.0,,0,319 CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Bodensee Airport Friedrichshafen,Friedrichshafen,DE,47.671299,9.51149,394.6,CGN-FDH
4U,2548.0,CGN,344.0,HAM,342.0,,0,319 CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Hamburg Helmut Schmidt Airport,Hamburg,DE,53.630402,9.98823,363.3,CGN-HAM
4U,2548.0,CGN,344.0,HDF,5557.0,,0,CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Heringsdorf Airport,Zirchow,DE,53.8787,14.1523,581.5,CGN-HDF
4U,2548.0,CGN,344.0,HER,1452.0,,0,320 319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Heraklion International Nikos Kazantzakis Airport,Heraklion,GR,35.339699,25.1803,2251.4,CGN-HER
4U,2548.0,CGN,344.0,IBZ,1225.0,,0,320 319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Ibiza Airport,Ibiza (Eivissa),ES,38.872898,1.37312,1407.8,CGN-IBZ
4U,2548.0,CGN,344.0,JMK,1468.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Mykonos Island National Airport,Mykonos,GR,37.435101,25.348101,2072.3,CGN-JMK
4U,2548.0,CGN,344.0,JTR,1479.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Santorini International Airport,Santorini Island,GR,36.400045,25.478638,2170.9,CGN-JTR
4U,2548.0,CGN,344.0,KLU,4322.0,,0,CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Klagenfurt Airport,Klagenfurt am Wörthersee,AT,46.642502,14.3377,705.6,CGN-KLU
4U,2548.0,CGN,344.0,KVA,1462.0,,0,319 320,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Kavala Alexander the Great International Airport,Kavala,GR,40.9133,24.6192,1740.0,CGN-KVA
4U,2548.0,CGN,344.0,LEJ,348.0,,0,CRJ 319 320,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Leipzig/Halle Airport,Schkeuditz,DE,51.420657,12.232705,360.3,CGN-LEJ
4U,2548.0,CGN,344.0,LHR,507.0,,0,319 320,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,London Heathrow Airport,London,GB,51.470748,-0.459909,534.1,CGN-LHR
4U,2548.0,CGN,344.0,LIS,1638.0,,0,319 320,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Lisbon Humberto Delgado Airport,Lisbon,PT,38.7813,-9.13592,1850.5,CGN-LIS
4U,2548.0,CGN,344.0,MAN,478.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Manchester Airport,"Manchester, Greater Manchester",GB,53.349375,-2.279521,699.5,CGN-MAN
4U,2548.0,CGN,344.0,MXP,1524.0,,0,319 CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Milan Malpensa International Airport,Ferno (VA),IT,45.6306,8.72811,593.8,CGN-MXP
4U,2548.0,CGN,344.0,NAP,1561.0,,0,319 320,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Naples International Airport,Napoli,IT,40.886002,14.2908,1238.6,CGN-NAP
4U,2548.0,CGN,344.0,NCE,1354.0,,0,319 320,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,801.5,CGN-NCE
4U,2548.0,CGN,344.0,OLB,1520.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Olbia Costa Smeralda Airport,Olbia (SS),IT,40.898953,9.518457,1123.3,CGN-OLB
4U,2548.0,CGN,344.0,PMI,3998.0,,0,320 319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,1303.9,CGN-PMI
4U,2548.0,CGN,344.0,PMO,1512.0,,0,319 CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Falcone–Borsellino Airport,Palermo,IT,38.175999,13.091,1486.5,CGN-PMO
4U,2548.0,CGN,344.0,PRG,1587.0,,0,319 320 CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Václav Havel Airport Prague,Prague,CZ,50.100874,14.259911,510.5,CGN-PRG
4U,2548.0,CGN,344.0,PSA,1562.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Pisa International Airport,Pisa (PI),IT,43.683899,10.3927,835.2,CGN-PSA
4U,2548.0,CGN,344.0,PUY,1203.0,,0,319 CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Pula Airport,Pula,HR,44.893501,13.9222,833.9,CGN-PUY
4U,2548.0,CGN,344.0,RJK,1205.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Rijeka Airport,Rijeka(Omišalj),HR,45.216376,14.57085,835.6,CGN-RJK
4U,2548.0,CGN,344.0,RLG,772.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Rostock-Laage Airport,Laage,DE,53.918201,12.2783,486.2,CGN-RLG
4U,2548.0,CGN,344.0,SJJ,1646.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Sarajevo International Airport,Sarajevo,BA,43.8246,18.331499,1148.2,CGN-SJJ
4U,2548.0,CGN,344.0,SKG,1486.0,,0,319 320,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,1677.2,CGN-SKG
4U,2548.0,CGN,344.0,SPU,1206.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Split Saint Jerome Airport,Split,HR,43.538898,16.298,1067.1,CGN-SPU
4U,2548.0,CGN,344.0,STN,548.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,London Stansted Airport,"London, Essex",GB,51.884998,0.235,492.5,CGN-STN
4U,2548.0,CGN,344.0,SUF,1508.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Lamezia Terme Sant'Eufemia International Airport,Lamezia Terme (CZ),IT,38.906214,16.246007,1508.3,CGN-SUF
4U,2548.0,CGN,344.0,SZG,1612.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Salzburg Airport,Salzburg,AT,47.793301,13.0043,544.8,CGN-SZG
4U,2548.0,CGN,344.0,VCE,1551.0,,0,320 319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Venice Marco Polo Airport,Venezia (VE),IT,45.505299,12.3519,709.8,CGN-VCE
4U,2548.0,CGN,344.0,VIE,1613.0,,0,319 320,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Vienna International Airport,Vienna,AT,48.110298,16.5697,746.0,CGN-VIE
4U,2548.0,CGN,344.0,VRN,1550.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Verona Villafranca Valerio Catullo Airport,Caselle (VR),IT,45.394955,10.887303,668.6,CGN-VRN
4U,2548.0,CGN,344.0,WAW,679.0,,0,CRJ,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Warsaw Chopin Airport,Warsaw,PL,52.165699,20.9671,965.9,CGN-WAW
4U,2548.0,CGN,344.0,XRY,1226.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,1887.9,CGN-XRY
4U,2548.0,CGN,344.0,ZAD,1209.0,,0,319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Zadar Airport,Zadar,HR,44.096986,15.353565,972.0,CGN-ZAD
4U,2548.0,CGN,344.0,ZAG,1208.0,,0,CRJ 319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Zagreb Franjo Tuđman International Airport,Velika Gorica,HR,45.742901,16.0688,870.9,CGN-ZAG
4U,2548.0,CGN,344.0,ZRH,1678.0,,0,320 319,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,Zürich Airport,Zurich,CH,47.458056,8.548056,392.5,CGN-ZRH
4U,2548.0,CLY,1322.0,CGN,344.0,,0,319,Calvi Sainte Catherine Airport,Calvi,FR,42.530422,8.792984,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,935.3,CLY-CGN
4U,2548.0,CTA,1509.0,CGN,344.0,,0,319,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,1616.2,CTA-CGN
4U,2548.0,CTA,1509.0,DUS,345.0,,0,CRJ,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,1670.0,CTA-DUS
4U,2548.0,CTA,1509.0,HAJ,352.0,,0,319,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,Hannover Airport,Hannover,DE,52.461102,9.68508,1719.0,CTA-HAJ
4U,2548.0,CTA,1509.0,HAM,342.0,,0,319,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,Hamburg Helmut Schmidt Airport,Hamburg,DE,53.630402,9.98823,1839.1,CTA-HAM
4U,2548.0,CTA,1509.0,STR,350.0,,0,319,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,1334.2,CTA-STR
4U,2548.0,CWL,488.0,DUS,345.0,,0,CRJ,Cardiff International Airport,Cardiff,GB,51.396702,-3.34333,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,701.8,CWL-DUS
4U,2548.0,DBV,1200.0,CGN,344.0,,0,319,Dubrovnik Ruđer Bošković Airport,Dubrovnik,HR,42.562247,18.265543,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,1251.0,DBV-CGN
4U,2548.0,DBV,1200.0,DUS,345.0,,0,CRJ,Dubrovnik Ruđer Bošković Airport,Dubrovnik,HR,42.562247,18.265543,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,1302.4,DBV-DUS
4U,2548.0,DBV,1200.0,HAJ,352.0,,0,319,Dubrovnik Ruđer Bošković Airport,Dubrovnik,HR,42.562247,18.265543,Hannover Airport,Hannover,DE,52.461102,9.68508,1273.5,DBV-HAJ
4U,2548.0,DBV,1200.0,HAM,342.0,,0,319,Dubrovnik Ruđer Bošković Airport,Dubrovnik,HR,42.562247,18.265543,Hamburg Helmut Schmidt Airport,Hamburg,DE,53.630402,9.98823,1373.5,DBV-HAM
4U,2548.0,DBV,1200.0,STR,350.0,,0,319,Dubrovnik Ruđer Bošković Airport,Dubrovnik,HR,42.562247,18.265543,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,977.9,DBV-STR
4U,2548.0,DRS,338.0,CFU,1460.0,,0,319,Dresden Airport,Dresden,DE,51.134123,13.767831,Corfu Ioannis Kapodistrias International Airport,Kerkyra (Corfu),GR,39.60145,19.912179,1368.1,DRS-CFU
4U,2548.0,DRS,338.0,CGN,344.0,,0,319 CRJ,Dresden Airport,Dresden,DE,51.134123,13.767831,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,464.4,DRS-CGN
4U,2548.0,DRS,338.0,DUS,345.0,,0,319 CRJ,Dresden Airport,Dresden,DE,51.134123,13.767831,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,487.8,DRS-DUS
4U,2548.0,DRS,338.0,STR,350.0,,0,319 CRJ,Dresden Airport,Dresden,DE,51.134123,13.767831,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,423.9,DRS-STR
4U,2548.0,DTM,373.0,HDF,5557.0,,0,319,Dortmund Airport,Dortmund,DE,51.518299,7.61224,Heringsdorf Airport,Zirchow,DE,53.8787,14.1523,512.6,DTM-HDF
4U,2548.0,DTM,373.0,MUC,346.0,,0,319,Dortmund Airport,Dortmund,DE,51.518299,7.61224,Munich Airport,Munich,DE,48.353802,11.7861,461.4,DTM-MUC
4U,2548.0,DTM,373.0,PMI,3998.0,,0,319 320,Dortmund Airport,Dortmund,DE,51.518299,7.61224,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,1382.9,DTM-PMI
4U,2548.0,DTM,373.0,SPU,1206.0,,0,319,Dortmund Airport,Dortmund,DE,51.518299,7.61224,Split Saint Jerome Airport,Split,HR,43.538898,16.298,1099.5,DTM-SPU
4U,2548.0,DUB,599.0,CGN,344.0,,0,319,Dublin Airport,Dublin,IE,53.428713,-6.262121,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,956.3,DUB-CGN
4U,2548.0,DUB,599.0,DUS,345.0,,0,CRJ,Dublin Airport,Dublin,IE,53.428713,-6.262121,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,914.7,DUB-DUS
4U,2548.0,DUS,345.0,AOI,4309.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Marche Airport,Falconara Marittima (AN),IT,43.616299,13.3623,985.9,DUS-AOI
4U,2548.0,DUS,345.0,ARN,737.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,1162.5,DUS-ARN
4U,2548.0,DUS,345.0,BCN,1218.0,,0,320 319,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1167.4,DUS-BCN
4U,2548.0,DUS,345.0,BIA,1321.0,,0,320,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,993.0,DUS-BIA
4U,2548.0,DUS,345.0,BIO,1216.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,1147.6,DUS-BIO
4U,2548.0,DUS,345.0,BRI,1501.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Bari Karol Wojtyła International Airport,Bari,IT,41.138901,16.760599,1363.0,DUS-BRI
4U,2548.0,DUS,345.0,BSL,1423.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,EuroAirport Basel–Mulhouse–Freiburg,Bâle / Mulhouse,FR,47.60068,7.521117,413.8,DUS-BSL
4U,2548.0,DUS,345.0,CAG,1519.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Cagliari Elmas Airport,Cagliari,IT,39.251499,9.05428,1350.3,DUS-CAG
4U,2548.0,DUS,345.0,CTA,1509.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,1670.0,DUS-CTA
4U,2548.0,DUS,345.0,CWL,488.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Cardiff International Airport,Cardiff,GB,51.396702,-3.34333,701.8,DUS-CWL
4U,2548.0,DUS,345.0,DBV,1200.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Dubrovnik Ruđer Bošković Airport,Dubrovnik,HR,42.562247,18.265543,1302.4,DUS-DBV
4U,2548.0,DUS,345.0,DRS,338.0,,0,319 CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Dresden Airport,Dresden,DE,51.134123,13.767831,487.8,DUS-DRS
4U,2548.0,DUS,345.0,DUB,599.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Dublin Airport,Dublin,IE,53.428713,-6.262121,914.7,DUS-DUB
4U,2548.0,DUS,345.0,GVA,1665.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Geneva International Airport,Geneva,CH,46.238098,6.10895,563.7,DUS-GVA
4U,2548.0,DUS,345.0,HDF,5557.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Heringsdorf Airport,Zirchow,DE,53.8787,14.1523,575.7,DUS-HDF
4U,2548.0,DUS,345.0,HER,1452.0,,0,319,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Heraklion International Nikos Kazantzakis Airport,Heraklion,GR,35.339699,25.1803,2302.8,DUS-HER
4U,2548.0,DUS,345.0,IBZ,1225.0,,0,320,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Ibiza Airport,Ibiza (Eivissa),ES,38.872898,1.37312,1443.1,DUS-IBZ
4U,2548.0,DUS,345.0,KTW,671.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Katowice Wojciech Korfanty International Airport,Katowice,PL,50.476015,19.080705,867.6,DUS-KTW
4U,2548.0,DUS,345.0,LEJ,348.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Leipzig/Halle Airport,Schkeuditz,DE,51.420657,12.232705,379.7,DUS-LEJ
4U,2548.0,DUS,345.0,LYS,1335.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",FR,45.725996,5.090139,630.8,DUS-LYS
4U,2548.0,DUS,345.0,MAD,1229.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,1439.6,DUS-MAD
4U,2548.0,DUS,345.0,MPL,1359.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Montpellier-Méditerranée Airport,Montpellier/Méditerranée,FR,43.576199,3.96301,883.1,DUS-MPL
4U,2548.0,DUS,345.0,MXP,1524.0,,0,CRJ 320,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Milan Malpensa International Airport,Ferno (VA),IT,45.6306,8.72811,645.6,DUS-MXP
4U,2548.0,DUS,345.0,NQY,481.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Cornwall Airport Newquay,Newquay,GB,50.440601,-4.99541,829.9,DUS-NQY
4U,2548.0,DUS,345.0,NUE,347.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Nuremberg Airport,Nuremberg,DE,49.498699,11.078056,364.7,DUS-NUE
4U,2548.0,DUS,345.0,OLB,1520.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Olbia Costa Smeralda Airport,Olbia (SS),IT,40.898953,9.518457,1174.5,DUS-OLB
4U,2548.0,DUS,345.0,PMI,3998.0,,0,320,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,1342.0,DUS-PMI
4U,2548.0,DUS,345.0,POZ,674.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Poznań-Ławica Airport,Poznań,PL,52.421598,16.823359,701.5,DUS-POZ
4U,2548.0,DUS,345.0,PRG,1587.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Václav Havel Airport Prague,Prague,CZ,50.100874,14.259911,543.8,DUS-PRG
4U,2548.0,DUS,345.0,PRN,1742.0,,0,319,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Priština Adem Jashari International Airport,Prishtina,XK,42.5728,21.035801,1449.2,DUS-PRN
4U,2548.0,DUS,345.0,SKG,1486.0,,0,319 320,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,1726.6,DUS-SKG
4U,2548.0,DUS,345.0,SPU,1206.0,,0,319,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Split Saint Jerome Airport,Split,HR,43.538898,16.298,1119.3,DUS-SPU
4U,2548.0,DUS,345.0,SUF,1508.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Lamezia Terme Sant'Eufemia International Airport,Lamezia Terme (CZ),IT,38.906214,16.246007,1562.1,DUS-SUF
4U,2548.0,DUS,345.0,TRN,1526.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Turin Airport,Caselle Torinese (TO),IT,45.200802,7.64963,680.2,DUS-TRN
4U,2548.0,DUS,345.0,VCE,1551.0,,0,320 319,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Venice Marco Polo Airport,Venezia (VE),IT,45.505299,12.3519,763.5,DUS-VCE
4U,2548.0,DUS,345.0,WAW,679.0,,0,CRJ,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Warsaw Chopin Airport,Warsaw,PL,52.165699,20.9671,981.3,DUS-WAW
