from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:472271,IDFM:472290,2,14
IDFM:472624,IDFM:471742,2,129
IDFM:470731,IDFM:491568,2,85
IDFM:monomodalStopPlace:58720,IDFM:472378,2,351
IDFM:5391,IDFM:monomodalStopPlace:473442,2,106
IDFM:monomodalStopPlace:43206,IDFM:471883,2,6
IDFM:21983,IDFM:473915,2,210
IDFM:470866,IDFM:472048,2,108
IDFM:472465,IDFM:470949,2,36
IDFM:21937,IDFM:21903,2,180
IDFM:470692,IDFM:472013,2,90
IDFM:471693,IDFM:472624,2,146
IDFM:472826,IDFM:monomodalStopPlace:47875,2,21
IDFM:484169,IDFM:471859,2,304
IDFM:monomodalStopPlace:473332,IDFM:471427,2,42
IDFM:480393,IDFM:471652,2,29
IDFM:472291,IDFM:monomodalStopPlace:43108,2,18
IDFM:monomodalStopPlace:43168,IDFM:471410,2,9
IDFM:463188,IDFM:21964,2,274
IDFM:472325,IDFM:472308,2,13
IDFM:471599,IDFM:32807,2,182
IDFM:monomodalStopPlace:44199,IDFM:474038,2,5
IDFM:471030,IDFM:472582,2,171
IDFM:monomodalStopPlace:474205,IDFM:471784,2,157
IDFM:monomodalStopPlace:51238,IDFM:470797,2,3
IDFM:21784,IDFM:463057,2,2
IDFM:471971,IDFM:472959,2,35
IDFM:monomodalStopPlace:473313,IDFM:3739,2,24
IDFM:462969,IDFM:472516,2,139
IDFM:463182,IDFM:471691,2,342
IDFM:472022,IDFM:471721,2,360
IDFM:monomodalStopPlace:51238,IDFM:27277,2,203
IDFM:470675,IDFM:471808,2,11
IDFM:470965,IDFM:472833,2,112
IDFM:34672,IDFM:472098,2,44
IDFM:471767,IDFM:monomodalStopPlace:462388,2,7
IDFM:472961,IDFM:471022,2,145
IDFM:470743,IDFM:486682,2,172
IDFM:monomodalStopPlace:46281,IDFM:472241,2,335
IDFM:472723,IDFM:472527,2,222
IDFM:470635,IDFM:monomodalStopPlace:473276,2,100
IDFM:471224,IDFM:471132,2,69
IDFM:470673,IDFM:monomodalStopPlace:46444,2,268
IDFM:22149,IDFM:470866,2,339
IDFM:472796,IDFM:monomodalStopPlace:45873,2,380
IDFM:13166,IDFM:monomodalStopPlace:473033,2,153
IDFM:473978,IDFM:473975,2,9
IDFM:472741,IDFM:471835,2,47
IDFM:472899,IDFM:471577,2,12
IDFM:monomodalStopPlace:473039,IDFM:472002,2,112
IDFM:472861,IDFM:472036,2,267
IDFM:470774,IDFM:472988,2,46
IDFM:21906,IDFM:471272,2,272
IDFM:35989,IDFM:472701,2,195
IDFM:470962,IDFM:471776,2,10
IDFM:463028,IDFM:monomodalStopPlace:473875,2,200
IDFM:21983,IDFM:22137,2,372
IDFM:monomodalStopPlace:47915,IDFM:472019,2,15
IDFM:monomodalStopPlace:43098,IDFM:471954,2,8
IDFM:monomodalStopPlace:45877,IDFM:473956,2,11
IDFM:monomodalStopPlace:473189,IDFM:472933,2,68
IDFM:monomodalStopPlace:43207,IDFM:474006,2,10
IDFM:472712,IDFM:490772,2,96
IDFM:471220,IDFM:15834,2,144
IDFM:monomodalStopPlace:45735,IDFM:monomodalStopPlace:474204,2,176
IDFM:463286,IDFM:22020,2,12
IDFM:monomodalStopPlace:473370,IDFM:471647,2,135
IDFM:monomodalStopPlace:43224,IDFM:22105,2,600
IDFM:472137,IDFM:473937,2,187
IDFM:471297,IDFM:470956,2,10
IDFM:472202,IDFM:471618,2,26
IDFM:471229,IDFM:monomodalStopPlace:43235,2,8
IDFM:473934,IDFM:472137,2,178
IDFM:472908,IDFM:471036,2,9
IDFM:471058,IDFM:472454,2,31
IDFM:monomodalStopPlace:473826,IDFM:494991,2,282
IDFM:471674,IDFM:470649,2,4
IDFM:472964,IDFM:471742,2,56
IDFM:471993,IDFM:471614,2,144
IDFM:473920,IDFM:462942,2,106
IDFM:491411,IDFM:471559,2,285
IDFM:471335,IDFM:471473,2,202
IDFM:22095,IDFM:463042,2,28
IDFM:31791,IDFM:472843,2,99
IDFM:494082,IDFM:411266,2,60
IDFM:21987,IDFM:463124,2,11
IDFM:472892,IDFM:472075,2,11
IDFM:21977,IDFM:462959,2,29
IDFM:471094,IDFM:470747,2,8
IDFM:462943,IDFM:21919,2,136
IDFM:490833,IDFM:472171,2,228
IDFM:471215,IDFM:472396,2,76
IDFM:472607,IDFM:37228,2,88
IDFM:472544,IDFM:monomodalStopPlace:46304,2,18
IDFM:monomodalStopPlace:473091,IDFM:481584,2,89
IDFM:471957,IDFM:472854,2,7
IDFM:471869,IDFM:472814,2,241
IDFM:472026,IDFM:471954,2,4
IDFM:monomodalStopPlace:47158,IDFM:9706,2,216
IDFM:472701,IDFM:35989,2,195
IDFM:472655,IDFM:471559,2,231
IDFM:470833,IDFM:22007,2,271
IDFM:472407,IDFM:471738,2,91
IDFM:3740,IDFM:monomodalStopPlace:473313,2,14
IDFM:471136,IDFM:470627,2,131
IDFM:480211,IDFM:monomodalStopPlace:43069,2,56
IDFM:monomodalStopPlace:473037,IDFM:472859,2,81
IDFM:472240,IDFM:monomodalStopPlace:473243,2,156
IDFM:463362,IDFM:471570,2,85
IDFM:472303,IDFM:monomodalStopPlace:43126,2,5
IDFM:22030,IDFM:463246,2,12
IDFM:21975,IDFM:21983,2,335
IDFM:471784,IDFM:473001,2,158
IDFM:471940,IDFM:472546,2,17
IDFM:470788,IDFM:monomodalStopPlace:46281,2,288
IDFM:472330,IDFM:472680,2,81
IDFM:472311,IDFM:monomodalStopPlace:472312,2,0
IDFM:471148,IDFM:471564,2,189
IDFM:monomodalStopPlace:58873,IDFM:17365,2,242
IDFM:monomodalStopPlace:47125,IDFM:492142,2,226
IDFM:472320,IDFM:480340,2,223
IDFM:472655,IDFM:471134,2,92
IDFM:470649,IDFM:monomodalStopPlace:43164,2,45
IDFM:monomodalStopPlace:45301,IDFM:471854,2,15
IDFM:472713,IDFM:472569,2,40
IDFM:492142,IDFM:monomodalStopPlace:473396,2,57
IDFM:470682,IDFM:6755,2,47
IDFM:471777,IDFM:39056,2,286
IDFM:471719,IDFM:22146,2,127
IDFM:472267,IDFM:486682,2,192
IDFM:monomodalStopPlace:43136,IDFM:472383,2,4
IDFM:472771,IDFM:monomodalStopPlace:47924,2,7
IDFM:monomodalStopPlace:463857,IDFM:471650,2,344
IDFM:471680,IDFM:monomodalStopPlace:473425,2,123
IDFM:471316,IDFM:monomodalStopPlace:45763,2,4
IDFM:472375,IDFM:471142,2,29
IDFM:472166,IDFM:470773,2,31
IDFM:471185,IDFM:471958,2,82
IDFM:462961,IDFM:462946,2,139
IDFM:462963,IDFM:462960,2,180
IDFM:463202,IDFM:22162,2,167
IDFM:472358,IDFM:472392,2,11
IDFM:470728,IDFM:472356,2,44
IDFM:472852,IDFM:21962,2,239
IDFM:monomodalStopPlace:43139,IDFM:monomodalStopPlace:46470,2,144
IDFM:462998,IDFM:463306,2,379
IDFM:471055,IDFM:470604,2,4
IDFM:22001,IDFM:463008,2,184
IDFM:22149,IDFM:470734,2,264
IDFM:470953,IDFM:monomodalStopPlace:58720,2,76
IDFM:monomodalStopPlace:43207,IDFM:474005,2,7
IDFM:472756,IDFM:monomodalStopPlace:473322,2,222
IDFM:472723,IDFM:470866,2,128
IDFM:472173,IDFM:471704,2,79
IDFM:419756,IDFM:monomodalStopPlace:44628,2,216
IDFM:463018,IDFM:22089,2,100
IDFM:470704,IDFM:472502,2,74
IDFM:21920,IDFM:463312,2,180
IDFM:471533,IDFM:472527,2,230
IDFM:monomodalStopPlace:473410,IDFM:425649,2,17
IDFM:monomodalStopPlace:473341,IDFM:471280,2,137
IDFM:471708,IDFM:411266,2,194
IDFM:488016,IDFM:471022,2,147
IDFM:472945,IDFM:monomodalStopPlace:479059,2,74
IDFM:491411,IDFM:472502,2,378
IDFM:471519,IDFM:471855,2,116
IDFM:470949,IDFM:monomodalStopPlace:45067,2,48
IDFM:472510,IDFM:472088,2,191
IDFM:471989,IDFM:472108,2,64
IDFM:472167,IDFM:monomodalStopPlace:473396,2,49
IDFM:471148,IDFM:471960,2,19
IDFM:471689,IDFM:472220,2,296
IDFM:monomodalStopPlace:58566,IDFM:472110,2,111
IDFM:22032,IDFM:463069,2,10
IDFM:22038,IDFM:monomodalStopPlace:43238,2,420
IDFM:473917,IDFM:monomodalStopPlace:44500,2,6
IDFM:471494,IDFM:471164,2,46
IDFM:471646,IDFM:472582,2,159
IDFM:463080,IDFM:21990,2,172
IDFM:470895,IDFM:471277,2,10
IDFM:471113,IDFM:19417,2,75
IDFM:472323,IDFM:21981,2,328
IDFM:463300,IDFM:22218,2,480
IDFM:463110,IDFM:21998,2,13
IDFM:monomodalStopPlace:44314,IDFM:480010,2,10
IDFM:470879,IDFM:470866,2,24
IDFM:471926,IDFM:472175,2,12
IDFM:474053,IDFM:472807,2,47
IDFM:monomodalStopPlace:43038,IDFM:25583,2,31
IDFM:463010,IDFM:22093,2,95
IDFM:monomodalStopPlace:47095,IDFM:471151,2,13
IDFM:470907,IDFM:472267,2,60
IDFM:472051,IDFM:471128,2,136
IDFM:22045,IDFM:463311,2,3
IDFM:471559,IDFM:470833,2,67
IDFM:471224,IDFM:480211,2,21
IDFM:470817,IDFM:471950,2,73
IDFM:monomodalStopPlace:43075,IDFM:481584,2,193
IDFM:monomodalStopPlace:43073,IDFM:472154,2,7
IDFM:472757,IDFM:472378,2,140
IDFM:472084,IDFM:monomodalStopPlace:473613,2,7
IDFM:21962,IDFM:472368,2,238
IDFM:490833,IDFM:490852,2,7
IDFM:472902,IDFM:480222,2,9
IDFM:472648,IDFM:470808,2,17
IDFM:monomodalStopPlace:47875,IDFM:27031,2,194
IDFM:473937,IDFM:472283,2,195
IDFM:473921,IDFM:471719,2,23
IDFM:483313,IDFM:483277,2,7
IDFM:472030,IDFM:472354,2,92
IDFM:472034,IDFM:471936,2,148
IDFM:463046,IDFM:471200,2,336
IDFM:472722,IDFM:monomodalStopPlace:473086,2,33
IDFM:472482,IDFM:471960,2,24
IDFM:472964,IDFM:472624,2,170
IDFM:472088,IDFM:486682,2,148
IDFM:471917,IDFM:472949,2,341
IDFM:monomodalStopPlace:473154,IDFM:472636,2,94
IDFM:18841,IDFM:472589,2,116
IDFM:471761,IDFM:472359,2,37
IDFM:472670,IDFM:monomodalStopPlace:43183,2,25
IDFM:22087,IDFM:463160,2,12
IDFM:473957,IDFM:473956,2,8
IDFM:22084,IDFM:463185,2,0
IDFM:474023,IDFM:474020,2,18
IDFM:22149,IDFM:471691,2,364
IDFM:monomodalStopPlace:473338,IDFM:474060,2,302
IDFM:462965,IDFM:463308,2,313
IDFM:472267,IDFM:470747,2,243
IDFM:21955,IDFM:37556,2,203
IDFM:471534,IDFM:471751,2,7
IDFM:472033,IDFM:472015,2,39
IDFM:472220,IDFM:472940,2,21
IDFM:22021,IDFM:470905,2,224
IDFM:472543,IDFM:471399,2,294
IDFM:472577,IDFM:470743,2,276
IDFM:471238,IDFM:471495,2,55
IDFM:472591,IDFM:monomodalStopPlace:44201,2,16
IDFM:monomodalStopPlace:47960,IDFM:monomodalStopPlace:473584,2,117
IDFM:monomodalStopPlace:47665,IDFM:471687,2,12
IDFM:472307,IDFM:490772,2,95
IDFM:472979,IDFM:471469,2,29
IDFM:471820,IDFM:monomodalStopPlace:43238,2,299
IDFM:491411,IDFM:472814,2,341
IDFM:monomodalStopPlace:58718,IDFM:21964,2,300
IDFM:472325,IDFM:471299,2,156
IDFM:470826,IDFM:480541,2,245
IDFM:471607,IDFM:472036,2,276
IDFM:2919,IDFM:monomodalStopPlace:473047,2,0
IDFM:monomodalStopPlace:470195,IDFM:471520,2,38
IDFM:472527,IDFM:470740,2,8
IDFM:470843,IDFM:471989,2,71
IDFM:monomodalStopPlace:474205,IDFM:473001,2,56
IDFM:463182,IDFM:488016,2,423
IDFM:472655,IDFM:471604,2,174
IDFM:472614,IDFM:monomodalStopPlace:43110,2,24
IDFM:21919,IDFM:462942,2,13
IDFM:monomodalStopPlace:43227,IDFM:470975,2,41
IDFM:471642,IDFM:472734,2,20
IDFM:472173,IDFM:472964,2,240
IDFM:470833,IDFM:463183,2,299
IDFM:472323,IDFM:471167,2,39
IDFM:monomodalStopPlace:472251,IDFM:472250,2,0
IDFM:470841,IDFM:27476,2,212
IDFM:monomodalStopPlace:44775,IDFM:3971,2,49
IDFM:471609,IDFM:471599,2,42
IDFM:471085,IDFM:471836,2,19
IDFM:470728,IDFM:471328,2,170
IDFM:472419,IDFM:472054,2,9
IDFM:480224,IDFM:472324,2,11
IDFM:462970,IDFM:21962,2,180
IDFM:22920,IDFM:monomodalStopPlace:473256,2,13
IDFM:19417,IDFM:19256,2,128
IDFM:471145,IDFM:3823,2,270
IDFM:471534,IDFM:472478,2,264
IDFM:470689,IDFM:monomodalStopPlace:58873,2,78
IDFM:471855,IDFM:monomodalStopPlace:473165,2,82
IDFM:470670,IDFM:471520,2,251
IDFM:monomodalStopPlace:461504,IDFM:472780,2,27
IDFM:471649,IDFM:462939,2,85
IDFM:471001,IDFM:monomodalStopPlace:43121,2,9
IDFM:monomodalStopPlace:43217,IDFM:470629,2,15
IDFM:462971,IDFM:472934,2,334
IDFM:monomodalStopPlace:47885,IDFM:monomodalStopPlace:473328,2,61
IDFM:471733,IDFM:471135,2,122
IDFM:34224,IDFM:29262,2,60
IDFM:monomodalStopPlace:43144,IDFM:15831,2,204
IDFM:monomodalStopPlace:45067,IDFM:17404,2,209
IDFM:monomodalStopPlace:463865,IDFM:463131,2,113
IDFM:472358,IDFM:22193,2,296
IDFM:monomodalStopPlace:47924,IDFM:472771,2,7
IDFM:21963,IDFM:471724,2,326
IDFM:472655,IDFM:463006,2,53
IDFM:472656,IDFM:monomodalStopPlace:473891,2,264
IDFM:471885,IDFM:418715,2,103
IDFM:472910,IDFM:monomodalStopPlace:470756,2,136
IDFM:471200,IDFM:472015,2,169
IDFM:463112,IDFM:472821,2,185
IDFM:471649,IDFM:477124,2,232
IDFM:27545,IDFM:26157,2,60
IDFM:472743,IDFM:470747,2,240
IDFM:463052,IDFM:monomodalStopPlace:415091,2,420
IDFM:463006,IDFM:470879,2,200
IDFM:471039,IDFM:monomodalStopPlace:47909,2,22
IDFM:monomodalStopPlace:45453,IDFM:21929,2,180
IDFM:monomodalStopPlace:46281,IDFM:482915,2,286
IDFM:487015,IDFM:487016,2,10
IDFM:21964,IDFM:21962,2,180
IDFM:471045,IDFM:471741,2,13
IDFM:monomodalStopPlace:473087,IDFM:477108,2,76
IDFM:472325,IDFM:472173,2,190
IDFM:472544,IDFM:monomodalStopPlace:473561,2,130
IDFM:471406,IDFM:monomodalStopPlace:47928,2,11
IDFM:471150,IDFM:470776,2,41
IDFM:monomodalStopPlace:46444,IDFM:472878,2,309
IDFM:21962,IDFM:462972,2,11
IDFM:monomodalStopPlace:45067,IDFM:monomodalStopPlace:474205,2,89
IDFM:471997,IDFM:472537,2,69
IDFM:monomodalStopPlace:58720,IDFM:472950,2,360
IDFM:472519,IDFM:22218,2,303
IDFM:22030,IDFM:22388,2,347
IDFM:472757,IDFM:470817,2,78
IDFM:472368,IDFM:471341,2,119
IDFM:470766,IDFM:472104,2,6
IDFM:463258,IDFM:22023,2,27
IDFM:470728,IDFM:471691,2,131
IDFM:471918,IDFM:472964,2,163
IDFM:471609,IDFM:480208,2,117
IDFM:472569,IDFM:472531,2,45
IDFM:471564,IDFM:472396,2,200
IDFM:471421,IDFM:24920,2,159
IDFM:470676,IDFM:471364,2,20
IDFM:472289,IDFM:480211,2,48
IDFM:monomodalStopPlace:47885,IDFM:472484,2,91
IDFM:472114,IDFM:monomodalStopPlace:47929,2,6
IDFM:471482,IDFM:471721,2,343
IDFM:471063,IDFM:22225,2,348
IDFM:472030,IDFM:monomodalStopPlace:58720,2,291
IDFM:20411,IDFM:monomodalStopPlace:473601,2,39
IDFM:480010,IDFM:463228,2,220
IDFM:471869,IDFM:472022,2,10
IDFM:471063,IDFM:471940,2,123
IDFM:471363,IDFM:monomodalStopPlace:43134,2,8
IDFM:22094,IDFM:monomodalStopPlace:58759,2,240
IDFM:471145,IDFM:472097,2,316
IDFM:472408,IDFM:monomodalStopPlace:473499,2,122
IDFM:472088,IDFM:472063,2,19
IDFM:472841,IDFM:471140,2,80
IDFM:472743,IDFM:472128,2,34
IDFM:471815,IDFM:8082,2,286
IDFM:470947,IDFM:monomodalStopPlace:470519,2,69
IDFM:36145,IDFM:470898,2,330
IDFM:473988,IDFM:monomodalStopPlace:43094,2,30
IDFM:472070,IDFM:monomodalStopPlace:473237,2,276
IDFM:470817,IDFM:463183,2,353
IDFM:8082,IDFM:471561,2,364
IDFM:463004,IDFM:22169,2,9
IDFM:474047,IDFM:472807,2,53
IDFM:471102,IDFM:472124,2,187
IDFM:470917,IDFM:471490,2,91
IDFM:471976,IDFM:471335,2,158
IDFM:470728,IDFM:471796,2,79
IDFM:470606,IDFM:472062,2,125
IDFM:14664,IDFM:471491,2,207
IDFM:463081,IDFM:22194,2,180
IDFM:471906,IDFM:24920,2,155
IDFM:473989,IDFM:463160,2,379
IDFM:471869,IDFM:472263,2,195
IDFM:22218,IDFM:21964,2,173
IDFM:470718,IDFM:monomodalStopPlace:473048,2,159
IDFM:8234,IDFM:471024,2,325
IDFM:472484,IDFM:472978,2,180
IDFM:471778,IDFM:22021,2,228
IDFM:471700,IDFM:15831,2,85
IDFM:3561,IDFM:monomodalStopPlace:474207,2,21
IDFM:472343,IDFM:monomodalStopPlace:43115,2,12
IDFM:462971,IDFM:471238,2,345
IDFM:472748,IDFM:22179,2,371
IDFM:471459,IDFM:480340,2,254
IDFM:463098,IDFM:22167,2,12
IDFM:471905,IDFM:473009,2,29
IDFM:22112,IDFM:463285,2,11
IDFM:473993,IDFM:471322,2,28
IDFM:471167,IDFM:471030,2,171
IDFM:41519,IDFM:471693,2,148
IDFM:472636,IDFM:470903,2,13
IDFM:471495,IDFM:472368,2,14
IDFM:471233,IDFM:472724,2,8
IDFM:monomodalStopPlace:43087,IDFM:471285,2,9
IDFM:471869,IDFM:monomodalStopPlace:58572,2,374
IDFM:463077,IDFM:21984,2,342
IDFM:21970,IDFM:463173,2,348
IDFM:471240,IDFM:471186,2,74
IDFM:472741,IDFM:monomodalStopPlace:473115,2,179
IDFM:471604,IDFM:22367,2,223
IDFM:471482,IDFM:471796,2,170
IDFM:471152,IDFM:40806,2,297
IDFM:472842,IDFM:monomodalStopPlace:473125,2,39
IDFM:monomodalStopPlace:412380,IDFM:36145,2,19
IDFM:490852,IDFM:monomodalStopPlace:47907,2,420
IDFM:22367,IDFM:470947,2,96
IDFM:472531,IDFM:monomodalStopPlace:42516,2,24
IDFM:470674,IDFM:471724,2,36
IDFM:472263,IDFM:472034,2,115
IDFM:463032,IDFM:22001,2,0
IDFM:471767,IDFM:471175,2,27
IDFM:21926,IDFM:462970,2,325
IDFM:monomodalStopPlace:471031,IDFM:472695,2,178
IDFM:471879,IDFM:monomodalStopPlace:46857,2,16
IDFM:472482,IDFM:472396,2,97
IDFM:471766,IDFM:472815,2,20
IDFM:472861,IDFM:471022,2,119
IDFM:463189,IDFM:462971,2,349
IDFM:470833,IDFM:471607,2,29
IDFM:36266,IDFM:471881,2,43
IDFM:472089,IDFM:monomodalStopPlace:491719,2,177
IDFM:monomodalStopPlace:473237,IDFM:472110,2,297
IDFM:470841,IDFM:monomodalStopPlace:473448,2,180
IDFM:471022,IDFM:471936,2,60
IDFM:22001,IDFM:22368,2,126
IDFM:monomodalStopPlace:43096,IDFM:473020,2,47
IDFM:472999,IDFM:470629,2,13
IDFM:471463,IDFM:421997,2,65
IDFM:471724,IDFM:472934,2,12
IDFM:471716,IDFM:411300,2,123
IDFM:472325,IDFM:471935,2,162
IDFM:471954,IDFM:35253,2,70
IDFM:472460,IDFM:monomodalStopPlace:473876,2,109
IDFM:471638,IDFM:monomodalStopPlace:43082,2,16
IDFM:monomodalStopPlace:43122,IDFM:7960,2,221
IDFM:463013,IDFM:monomodalStopPlace:58759,2,196
IDFM:472022,IDFM:472034,2,94
IDFM:monomodalStopPlace:473122,IDFM:monomodalStopPlace:45763,2,118
IDFM:471521,IDFM:472627,2,137
IDFM:470905,IDFM:480010,2,16
IDFM:471917,IDFM:470879,2,310
IDFM:472895,IDFM:471566,2,9
IDFM:monomodalStopPlace:47882,IDFM:monomodalStopPlace:473370,2,119
IDFM:monomodalStopPlace:43237,IDFM:473909,2,12
IDFM:471971,IDFM:472724,2,96
IDFM:472048,IDFM:472949,2,105
IDFM:494991,IDFM:470704,2,243
IDFM:472527,IDFM:22149,2,246
IDFM:470633,IDFM:monomodalStopPlace:473091,2,27
IDFM:471509,IDFM:471548,2,67
IDFM:36266,IDFM:472881,2,20
IDFM:monomodalStopPlace:473441,IDFM:471717,2,310
IDFM:463305,IDFM:473997,2,374
IDFM:472348,IDFM:471509,2,263
IDFM:monomodalStopPlace:47119,IDFM:471282,2,7
IDFM:472271,IDFM:417863,2,102
IDFM:472022,IDFM:471691,2,153
IDFM:monomodalStopPlace:45301,IDFM:472821,2,5
IDFM:471236,IDFM:42046,2,301
IDFM:470817,IDFM:472030,2,59
IDFM:462970,IDFM:471498,2,314
IDFM:monomodalStopPlace:47907,IDFM:490852,2,223
IDFM:472356,IDFM:471691,2,96
IDFM:22007,IDFM:472527,2,223
IDFM:471781,IDFM:471329,2,13
IDFM:470674,IDFM:471341,2,62
IDFM:472345,IDFM:monomodalStopPlace:43129,2,8
IDFM:471794,IDFM:472308,2,123
IDFM:10923,IDFM:471715,2,87
IDFM:462942,IDFM:21919,2,13
IDFM:425660,IDFM:470830,2,244
IDFM:472723,IDFM:472949,2,120
IDFM:22040,IDFM:463088,2,116
IDFM:463182,IDFM:472502,2,293
IDFM:monomodalStopPlace:470958,IDFM:472930,2,26
IDFM:471567,IDFM:472325,2,110
IDFM:472546,IDFM:471064,2,146
IDFM:471473,IDFM:monomodalStopPlace:43072,2,104
IDFM:472354,IDFM:471186,2,144
IDFM:472765,IDFM:471787,2,47
IDFM:monomodalStopPlace:47879,IDFM:35026,2,292
IDFM:472788,IDFM:474060,2,231
IDFM:28984,IDFM:462972,2,195
IDFM:monomodalStopPlace:473191,IDFM:monomodalStopPlace:411345,2,74
IDFM:471998,IDFM:monomodalStopPlace:427872,2,7
IDFM:472963,IDFM:471214,2,17
IDFM:472368,IDFM:472142,2,123
IDFM:471968,IDFM:472111,2,117
IDFM:472814,IDFM:472861,2,124
IDFM:472124,IDFM:471102,2,187
IDFM:472378,IDFM:472757,2,140
IDFM:470938,IDFM:monomodalStopPlace:43142,2,8
IDFM:monomodalStopPlace:43115,IDFM:477108,2,50
IDFM:36823,IDFM:8068,2,60
IDFM:462965,IDFM:22138,2,327
IDFM:472234,IDFM:monomodalStopPlace:43091,2,13
IDFM:474060,IDFM:monomodalStopPlace:58774,2,130
IDFM:412354,IDFM:463175,2,0
IDFM:472546,IDFM:471940,2,17
IDFM:22146,IDFM:22147,2,323
IDFM:471132,IDFM:472289,2,47
IDFM:472095,IDFM:463006,2,192
IDFM:472076,IDFM:monomodalStopPlace:473120,2,55
IDFM:472330,IDFM:30023,2,32
IDFM:477153,IDFM:40630,2,60
IDFM:17896,IDFM:monomodalStopPlace:43244,2,60
IDFM:471607,IDFM:472869,2,127
IDFM:22033,IDFM:463090,2,8
IDFM:472208,IDFM:470624,2,60
IDFM:22364,IDFM:monomodalStopPlace:44877,2,780
IDFM:monomodalStopPlace:470519,IDFM:470833,2,58
IDFM:472304,IDFM:471136,2,131
IDFM:472583,IDFM:monomodalStopPlace:47665,2,22
IDFM:471796,IDFM:471691,2,55
IDFM:471548,IDFM:472063,2,165
IDFM:472814,IDFM:monomodalStopPlace:58720,2,333
IDFM:472238,IDFM:470981,2,83
IDFM:471808,IDFM:monomodalStopPlace:43133,2,6
IDFM:472700,IDFM:472643,2,13
IDFM:472950,IDFM:472757,2,171
IDFM:471240,IDFM:472378,2,179
IDFM:487010,IDFM:487014,2,30
IDFM:monomodalStopPlace:43247,IDFM:16332,2,242
IDFM:470928,IDFM:471477,2,18
IDFM:491411,IDFM:472861,2,300
IDFM:monomodalStopPlace:58718,IDFM:462969,2,300
IDFM:474050,IDFM:474042,2,8
IDFM:monomodalStopPlace:473307,IDFM:471853,2,29
IDFM:471607,IDFM:22007,2,246
IDFM:471427,IDFM:471411,2,98
IDFM:471136,IDFM:monomodalStopPlace:474204,2,243
IDFM:471063,IDFM:470674,2,10
IDFM:472095,IDFM:471856,2,18
IDFM:471449,IDFM:470726,2,8
IDFM:470724,IDFM:472560,2,191
IDFM:monomodalStopPlace:464040,IDFM:28794,2,420
IDFM:463218,IDFM:22379,2,353
IDFM:21923,IDFM:21904,2,61
IDFM:472695,IDFM:monomodalStopPlace:43072,2,82
IDFM:39056,IDFM:monomodalStopPlace:46731,2,292
IDFM:472997,IDFM:477638,2,200
IDFM:470915,IDFM:474062,2,185
IDFM:474065,IDFM:40031,2,292
IDFM:22244,IDFM:462977,2,5
IDFM:monomodalStopPlace:473407,IDFM:41685,2,11
IDFM:monomodalStopPlace:473509,IDFM:470767,2,41
IDFM:471784,IDFM:472465,2,157
IDFM:471521,IDFM:471135,2,130
IDFM:472806,IDFM:470799,2,168
IDFM:471704,IDFM:472451,2,131
IDFM:22920,IDFM:22921,2,60
IDFM:22007,IDFM:monomodalStopPlace:58720,2,98
IDFM:472013,IDFM:472546,2,115
IDFM:473013,IDFM:39056,2,297
IDFM:31265,IDFM:472543,2,56
IDFM:13594,IDFM:monomodalStopPlace:54249,2,196
IDFM:monomodalStopPlace:43143,IDFM:471560,2,210
IDFM:472848,IDFM:monomodalStopPlace:46850,2,33
IDFM:471671,IDFM:monomodalStopPlace:47790,2,5
IDFM:472284,IDFM:monomodalStopPlace:473364,2,36
IDFM:472737,IDFM:471738,2,88
IDFM:22200,IDFM:463059,2,275
IDFM:21963,IDFM:21906,2,345
IDFM:monomodalStopPlace:43162,IDFM:472879,2,113
IDFM:471552,IDFM:471733,2,92
IDFM:monomodalStopPlace:43125,IDFM:473953,2,10
IDFM:monomodalStopPlace:47904,IDFM:monomodalStopPlace:473612,2,74
IDFM:monomodalStopPlace:43206,IDFM:monomodalStopPlace:473583,2,128
IDFM:monomodalStopPlace:470519,IDFM:470734,2,91
IDFM:472655,IDFM:472523,2,25
IDFM:462972,IDFM:472208,2,229
IDFM:monomodalStopPlace:47901,IDFM:472799,2,9
IDFM:473936,IDFM:484166,2,207
IDFM:471220,IDFM:monomodalStopPlace:473064,2,147
IDFM:472950,IDFM:472354,2,10
IDFM:472541,IDFM:471856,2,110
IDFM:monomodalStopPlace:43188,IDFM:471366,2,27
IDFM:472934,IDFM:471724,2,12
IDFM:472463,IDFM:471761,2,33
IDFM:471195,IDFM:monomodalStopPlace:46552,2,63
IDFM:463021,IDFM:22387,2,71
IDFM:494990,IDFM:22387,2,100
IDFM:470751,IDFM:471094,2,28
IDFM:monomodalStopPlace:473350,IDFM:37454,2,72
IDFM:37615,IDFM:472307,2,57
IDFM:monomodalStopPlace:473546,IDFM:470830,2,192
IDFM:monomodalStopPlace:473533,IDFM:30296,2,0
IDFM:472278,IDFM:3739,2,55
IDFM:472375,IDFM:471028,2,17
IDFM:monomodalStopPlace:473449,IDFM:monomodalStopPlace:47907,2,263
IDFM:471721,IDFM:471022,2,257
IDFM:472572,IDFM:471852,2,80
IDFM:472694,IDFM:monomodalStopPlace:46482,2,4
IDFM:monomodalStopPlace:473374,IDFM:471057,2,125
IDFM:474062,IDFM:22083,2,291
IDFM:22040,IDFM:22114,2,122
IDFM:474019,IDFM:474018,2,11
IDFM:471064,IDFM:monomodalStopPlace:473237,2,315
IDFM:472856,IDFM:472356,2,213
IDFM:472837,IDFM:monomodalStopPlace:47171,2,14
