route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
1342,NMBS/SNCB,P,Sint-Joris-Weert -- Courtrai,,103,,,
1343,NMBS/SNCB,P,Alost -- Grammont,,103,,,
1344,NMBS/SNCB,P,Gand-Saint-Pierre -- Lichtervelde,,103,,,
1345,NMBS/SNCB,IC,Namur -- Courtrai,,103,,,
1346,NMBS/SNCB,EC,Rotterdam Centraal (NL) -- Bruxelles-Midi,,103,,,
1347,NMBS/SNCB,EC,Breda (NL) -- Bruxelles-Midi,,103,,,
1348,NMBS/SNCB,EC,Rotterdam Centraal (NL) -- Anvers-Central,,103,,,
1349,NMBS/SNCB,EC,Rotterdam Centraal (NL) -- Bruxelles-Nord,,103,,,
135,NMBS/SNCB,IC,Liège-Saint-Lambert -- Namur,,103,,,
1350,NMBS/SNCB,EC,Breda (NL) -- Rotterdam Centraal (NL),,103,,,
1351,NMBS/SNCB,TRN,Lille Flandres (FR) -- Namur,,103,,,
1352,NMBS/SNCB,S35,Anvers-Central -- Anvers-Luchtbal,,100,,,
136,NMBS/SNCB,P,Bruxelles-Midi -- Arlon,,103,,,
137,NMBS/SNCB,L,Liers -- Verviers-Central,,100,,,
138,NMBS/SNCB,IC,Namur -- Rochefort-Jemelle,,103,,,
139,NMBS/SNCB,IC,Rochefort-Jemelle -- Marbehan,,103,,,
14,NMBS/SNCB,BUS,Breda (NL) -- Noorderkempen (Brecht),,700,,,
140,NMBS/SNCB,L,Liège-Saint-Lambert -- Welkenraedt,,100,,,
141,NMBS/SNCB,L,Beauraing -- Libramont,,100,,,
142,NMBS/SNCB,IC,Liège-Guillemins -- Flémalle-Haute,,103,,,
143,NMBS/SNCB,L,Liège-Guillemins -- Flémalle-Haute,,100,,,
144,NMBS/SNCB,P,Ottignies -- Arlon,,103,,,
145,NMBS/SNCB,L,Arlon -- Athus,,100,,,
146,NMBS/SNCB,IC,Liège-Guillemins -- Trois-Ponts,,103,,,
147,NMBS/SNCB,IC,Liers -- Trois-Ponts,,103,,,
148,NMBS/SNCB,L,Namur -- Yvoir,,100,,,
149,NMBS/SNCB,IC,Liers -- Huy,,103,,,
15,NMBS/SNCB,IC,Bruxelles-Midi -- Charleroi-Central,,103,,,
150,NMBS/SNCB,IC,Saint-Ghislain -- Tournai,,103,,,
151,NMBS/SNCB,P,Namur -- Yvoir,,103,,,
152,NMBS/SNCB,IC,Liège-Guillemins -- Huy,,103,,,
153,NMBS/SNCB,L,Gendron-Celles -- Libramont,,100,,,
154,NMBS/SNCB,L,Mons -- Quévy,,100,,,
155,NMBS/SNCB,IC,Charleroi-Central -- Mons,,103,,,
156,NMBS/SNCB,IC,Mouscron -- Courtrai,,103,,,
157,NMBS/SNCB,IC,La Louvière-Sud -- Binche,,103,,,
158,NMBS/SNCB,IC,Saint-Ghislain -- Mouscron,,103,,,
159,NMBS/SNCB,IC,Mons -- La Louvière-Sud,,103,,,
16,NMBS/SNCB,L,Libramont -- Bertrix,,100,,,
160,NMBS/SNCB,L,Wavre -- Fleurus,,100,,,
161,NMBS/SNCB,P,Saint-Ghislain -- Tournai,,103,,,
162,NMBS/SNCB,L,Jurbise -- Quévy,,100,,,
163,NMBS/SNCB,IC,Tournai -- Ath,,103,,,
164,NMBS/SNCB,L,Saint-Ghislain -- Tournai,,100,,,
165,NMBS/SNCB,IC,Charleroi-Central -- Mouscron,,103,,,
166,NMBS/SNCB,IC,Bruxelles-Midi -- Nivelles,,103,,,
167,NMBS/SNCB,IC,Mons -- Mouscron,,103,,,
168,NMBS/SNCB,L,Ottignies -- Fleurus,,100,,,
169,NMBS/SNCB,L,Saint-Ghislain -- Quiévrain,,100,,,
17,NMBS/SNCB,L,Mons -- Grammont,,100,,,
170,NMBS/SNCB,L,Namur -- Tamines,,100,,,
171,NMBS/SNCB,L,Jambes -- Tamines,,100,,,
172,NMBS/SNCB,IC,Namur -- Tamines,,103,,,
173,NMBS/SNCB,L,Luttre -- Charleroi-Central,,100,,,
174,NMBS/SNCB,L,Bruxelles-Midi -- Nivelles,,100,,,
175,NMBS/SNCB,S34,Termonde -- Saint-Nicolas,,100,,,
176,NMBS/SNCB,S34,Lokeren -- Melsele,,100,,,
177,NMBS/SNCB,S34,Termonde -- Melsele,,100,,,
178,NMBS/SNCB,S34,Lokeren -- Saint-Nicolas,,100,,,
179,NMBS/SNCB,S34,Anvers-Berchem -- Termonde,,100,,,
18,NMBS/SNCB,IC,Hasselt -- Genk,,103,,,
180,NMBS/SNCB,S34,Anvers-Central -- Termonde,,100,,,
181,NMBS/SNCB,S34,Anvers-Central -- Lokeren,,100,,,
182,NMBS/SNCB,S34,Termonde -- Lokeren,,100,,,
183,NMBS/SNCB,S34,Anvers-Berchem -- Lokeren,,100,,,
184,NMBS/SNCB,S34,Termonde -- Zele,,100,,,
185,NMBS/SNCB,IC,Louvain -- Tirlemont,,103,,,
186,NMBS/SNCB,IC,Genk -- Bruges,,103,,,
187,NMBS/SNCB,IC,Genk -- Blankenberge,,103,,,
188,NMBS/SNCB,IC,Hasselt -- Bruges,,103,,,
189,NMBS/SNCB,IC,Genk -- Gand-Saint-Pierre,,103,,,
19,NMBS/SNCB,L,Anvers-Central -- Puurs,,100,,,
190,NMBS/SNCB,IC,Hasselt -- Gand-Saint-Pierre,,103,,,
191,NMBS/SNCB,IC,Hasselt -- Blankenberge,,103,,,
192,NMBS/SNCB,IC,Tirlemont -- Blankenberge,,103,,,
193,NMBS/SNCB,IC,Bruges -- Gand-Saint-Pierre,,103,,,
194,NMBS/SNCB,IC,Landen -- Blankenberge,,103,,,
195,NMBS/SNCB,IC,Louvain -- Blankenberge,,103,,,
196,NMBS/SNCB,IC,Bruxelles-Nord -- Blankenberge,,103,,,
197,NMBS/SNCB,IC,Bruges -- Blankenberge,,103,,,
198,NMBS/SNCB,IC,Bruxelles-Midi -- Blankenberge,,103,,,
199,NMBS/SNCB,IC,Bruxelles-Nord -- Hasselt,,103,,,
2,NMBS/SNCB,IC,Binche -- Braine-le-Comte,,103,,,
20,NMBS/SNCB,L,Gand-Saint-Pierre -- Renaix,,100,,,
200,NMBS/SNCB,IC,Genk -- Saint-Trond,,103,,,
201,NMBS/SNCB,IC,Tirlemont -- Bruges,,103,,,
202,NMBS/SNCB,IC,Malines -- Hasselt,,103,,,
203,NMBS/SNCB,S3,Grammont -- Denderleeuw,,100,,,
204,NMBS/SNCB,L,Audenarde -- Zottegem,,100,,,
205,NMBS/SNCB,L,Audenarde -- Burst,,100,,,
206,NMBS/SNCB,L,Zottegem -- Courtrai,,100,,,
207,NMBS/SNCB,L,Burst -- Courtrai,,100,,,
208,NMBS/SNCB,L,Audenarde -- Courtrai,,100,,,
209,NMBS/SNCB,L,Sint-Denijs-Boekel -- Courtrai,,100,,,
21,NMBS/SNCB,L,Audenarde -- Renaix,,100,,,
210,NMBS/SNCB,S43,Maastricht (NL) -- Liège-Guillemins,,100,,,
211,NMBS/SNCB,IC,Tongres -- Mons,,103,,,
212,NMBS/SNCB,IC,Hasselt -- Mons,,103,,,
213,NMBS/SNCB,IC,Diest -- Mons,,103,,,
214,NMBS/SNCB,IC,Tongres -- Quiévrain,,103,,,
215,NMBS/SNCB,IC,Hasselt -- Quiévrain,,103,,,
216,NMBS/SNCB,IC,Diest -- Quiévrain,,103,,,
217,NMBS/SNCB,IC,Mons -- Quiévrain,,103,,,
218,NMBS/SNCB,IC,Marchienne-au-Pont -- Mons,,103,,,
219,NMBS/SNCB,IC,La Louvière-Sud -- Ecaussinnes,,103,,,
22,NMBS/SNCB,L,Gand-Saint-Pierre -- Eeklo,,100,,,
220,NMBS/SNCB,IC,Stockem -- Arlon,,103,,,
221,NMBS/SNCB,L,Wespelaar-Tildonk -- Louvain,,100,,,
222,NMBS/SNCB,L,Mons -- Braine-le-Comte,,100,,,
223,NMBS/SNCB,IC,Welkenraedt -- Eupen,,103,,,
224,NMBS/SNCB,IC,Marchienne-au-Pont -- La Louvière-Sud,,103,,,
225,NMBS/SNCB,L,Ath -- Grammont,,100,,,
226,NMBS/SNCB,L,Bruges -- Knokke,,100,,,
227,NMBS/SNCB,L,Ternat -- Alost,,100,,,
228,NMBS/SNCB,L,Hasselt -- Kiewit,,100,,,
229,NMBS/SNCB,EXT,Gand-Saint-Pierre -- Courtrai,,103,,,
23,NMBS/SNCB,L,Audenarde -- Eeklo,,100,,,
230,NMBS/SNCB,IC,Hasselt -- Schulen,,103,,,
231,NMBS/SNCB,IC,Schaerbeek -- Zottegem,,103,,,
232,NMBS/SNCB,EXT,Moustier -- Namur,,103,,,
233,NMBS/SNCB,IC,Mons -- Thieu,,103,,,
234,NMBS/SNCB,IC,Hasselt -- Tongres,,103,,,
235,NMBS/SNCB,IC,Chastre -- Namur,,103,,,
236,NMBS/SNCB,IC,Neerpelt -- Hamont,,103,,,
237,NMBS/SNCB,IC,Mons -- Quévy,,103,,,
238,NMBS/SNCB,IC,Mol -- Hamont,,103,,,
239,NMBS/SNCB,L,Berchem-Sainte-Agathe -- Alost,,100,,,
24,NMBS/SNCB,IC,Welkenraedt -- Gand-Saint-Pierre,,103,,,
240,NMBS/SNCB,IC,Zottegem -- Denderleeuw,,103,,,
241,NMBS/SNCB,L,Ciney -- Courrière,,100,,,
242,NMBS/SNCB,IC,Charleroi-Central -- Auvelais,,103,,,
243,NMBS/SNCB,IC,Namur -- Arlon,,103,,,
244,NMBS/SNCB,L,Ciney -- Sart-Bernard,,100,,,
245,NMBS/SNCB,IC,Alost -- Courtrai,,103,,,
246,NMBS/SNCB,L,Lierre -- Herentals,,100,,,
247,NMBS/SNCB,IC,Anvers-Central -- Anvers-Noorderdokken,,103,,,
248,NMBS/SNCB,IC,Charleroi-Central -- Jemeppe-sur-Sambre,,103,,,
249,NMBS/SNCB,IC,Schaerbeek -- Veltem,,103,,,
25,NMBS/SNCB,L,Bruges -- Zeebrugge-Dorp,,100,,,
250,NMBS/SNCB,IC,Saint-Ghislain -- Quiévrain,,103,,,
251,NMBS/SNCB,IC,Schaerbeek -- Erps-Kwerps,,103,,,
252,NMBS/SNCB,IC,Bruxelles-Midi -- Anvers-Berchem,,103,,,
253,NMBS/SNCB,L,Schaerbeek -- Veltem,,100,,,
254,NMBS/SNCB,IC,Tongres -- Saint-Ghislain,,103,,,
255,NMBS/SNCB,L,Liège-Guillemins -- Liège-Saint-Lambert,,100,,,
256,NMBS/SNCB,L,Ottignies -- Bruxelles-Midi,,100,,,
257,NMBS/SNCB,IC,Namur -- La Louvière-Sud,,103,,,
258,NMBS/SNCB,T,Bruxelles-Midi -- Brussels Airport-Zaventem,,103,,,
259,NMBS/SNCB,L,Bruges -- Blankenberge,,100,,,
26,NMBS/SNCB,L,Zeebrugge-Dorp -- Gand-Saint-Pierre,,100,,,
260,NMBS/SNCB,L,Bruxelles-Midi -- Zottegem,,100,,,
261,NMBS/SNCB,IC,Liège-Guillemins -- Liège-Saint-Lambert,,103,,,
262,NMBS/SNCB,L,Hasselt -- Tongres,,100,,,
263,NMBS/SNCB,L,Malines -- Termonde,,100,,,
264,NMBS/SNCB,L,Landen -- Liège-Guillemins,,100,,,
265,NMBS/SNCB,L,Anvers-Central -- Anvers-Sud,,100,,,
266,NMBS/SNCB,L,Bruxelles-Nord -- Bruxelles-Midi,,100,,,
267,NMBS/SNCB,L,Malines -- Gand-Saint-Pierre,,100,,,
268,NMBS/SNCB,P,Lichtervelde -- Courtrai,,103,,,
269,NMBS/SNCB,L,Anvers-Luchtbal -- Essen,,100,,,
27,NMBS/SNCB,IC,Schaerbeek -- Mons,,103,,,
270,NMBS/SNCB,IC,Liège-Guillemins -- Liers,,103,,,
271,NMBS/SNCB,P,Arlon -- Athus,,103,,,
272,NMBS/SNCB,IC,Anvers-Central -- Courtrai,,103,,,
273,NMBS/SNCB,IC,Mouscron -- Ath,,103,,,
274,NMBS/SNCB,IC,Louvain -- Liège-Guillemins,,103,,,
275,NMBS/SNCB,L,Anvers-Central -- Saint-Nicolas,,100,,,
276,NMBS/SNCB,L,Wavre -- Charleroi-Central,,100,,,
277,NMBS/SNCB,IC,Ostende -- Gand-Saint-Pierre,,103,,,
278,NMBS/SNCB,L,Mons -- Mouscron,,100,,,
279,NMBS/SNCB,EXT,Louvain -- Landen,,103,,,
28,NMBS/SNCB,P,Schaerbeek -- Mons,,103,,,
280,NMBS/SNCB,L,Marloie -- Ciney,,100,,,
281,NMBS/SNCB,L,Hal -- Enghien,,100,,,
282,NMBS/SNCB,L,Puurs -- Saint-Nicolas,,100,,,
283,NMBS/SNCB,L,Bruxelles-Nord -- Louvain,,100,,,
284,NMBS/SNCB,P,Bruges -- Knokke,,103,,,
285,NMBS/SNCB,L,Anvers-Berchem -- Essen,,100,,,
286,NMBS/SNCB,IC,Gand-Saint-Pierre -- La Panne,,103,,,
287,NMBS/SNCB,IC,Blankenberge -- Gand-Saint-Pierre,,103,,,
288,NMBS/SNCB,L,Gand-Saint-Pierre -- Audenarde,,100,,,
289,NMBS/SNCB,L,Zeebrugge-Strand -- Termonde,,100,,,
29,NMBS/SNCB,P,Schaerbeek -- La Panne,,103,,,
290,NMBS/SNCB,IC,Ypres -- Poperinge,,103,,,
291,NMBS/SNCB,IC,Ath -- Courtrai,,103,,,
292,NMBS/SNCB,IC,Anvers-Central -- Louvain,,103,,,
293,NMBS/SNCB,IC,Genk -- Louvain,,103,,,
294,NMBS/SNCB,L,La Louvière-Centre -- La Louvière-Sud,,100,,,
295,NMBS/SNCB,IC,Londerzeel -- Gand-Saint-Pierre,,103,,,
296,NMBS/SNCB,IC,Namur -- Tournai,,103,,,
297,NMBS/SNCB,IC,Liège-Guillemins -- Herstal,,103,,,
298,NMBS/SNCB,IC,Namur -- Mons,,103,,,
299,NMBS/SNCB,L,Mons -- Tournai,,100,,,
3,NMBS/SNCB,IC,Schaerbeek -- Tournai,,103,,,
30,NMBS/SNCB,P,Schaerbeek -- Courtrai,,103,,,
300,NMBS/SNCB,IC,Mons -- Saint-Ghislain,,103,,,
301,NMBS/SNCB,IC,Hasselt -- Louvain,,103,,,
302,NMBS/SNCB,L,Zottegem -- Denderleeuw,,100,,,
303,NMBS/SNCB,L,Schaerbeek -- Braine-le-Comte,,100,,,
304,NMBS/SNCB,IC,Anvers-Central -- Essen,,103,,,
305,NMBS/SNCB,IC,Herstal -- Namur,,103,,,
306,NMBS/SNCB,L,Malines -- Londerzeel,,100,,,
307,NMBS/SNCB,L,Hasselt -- Liège-Guillemins,,100,,,
308,NMBS/SNCB,L,Bruxelles-Luxembourg -- Denderleeuw,,100,,,
309,NMBS/SNCB,EXT,Bruges -- Blankenberge,,103,,,
31,NMBS/SNCB,L,Mariembourg -- Couvin,,100,,,
310,NMBS/SNCB,L,Ternat -- Denderleeuw,,100,,,
311,NMBS/SNCB,L,Charleroi-Central -- Tamines,,100,,,
312,NMBS/SNCB,L,Zottegem -- Grammont,,100,,,
313,NMBS/SNCB,L,Nivelles -- Louvain,,100,,,
314,NMBS/SNCB,L,Anvers-Central -- Noorderkempen (Brecht),,100,,,
315,NMBS/SNCB,IC,Anvers-Central -- Charleroi-Central,,103,,,
316,NMBS/SNCB,IC,Malines -- Binche,,103,,,
317,NMBS/SNCB,L,Termonde -- Zele,,100,,,
318,NMBS/SNCB,IC,Courtrai -- Menin,,103,,,
319,NMBS/SNCB,IC,Noorderkempen (Brecht) -- Anvers-Berchem,,103,,,
32,NMBS/SNCB,L,Tournai -- Mouscron,,100,,,
320,NMBS/SNCB,L,Luttre -- La Louvière-Sud,,100,,,
321,NMBS/SNCB,L,Soignies -- Grammont,,100,,,
322,NMBS/SNCB,L,Namur -- Jambes,,100,,,
323,NMBS/SNCB,IC,Herentals -- Hamont,,103,,,
324,NMBS/SNCB,IC,Bilzen -- Tongres,,103,,,
325,NMBS/SNCB,IC,Rotterdam Centraal (NL) -- Anvers-Central,,103,,,
326,NMBS/SNCB,IC,Liège-Guillemins -- Gand-Saint-Pierre,,103,,,
327,NMBS/SNCB,L,Charleroi-Central -- La Louvière-Sud,,100,,,
328,NMBS/SNCB,IC,Ostende -- Schellebelle,,103,,,
329,NMBS/SNCB,P,Mons -- Tournai,,103,,,
33,NMBS/SNCB,L,Rochefort-Jemelle -- Ciney,,100,,,
330,NMBS/SNCB,L,Hasselt -- Mol,,100,,,
331,NMBS/SNCB,L,Anvers-Central -- Boom,,100,,,
332,NMBS/SNCB,IC,Bruxelles-Nord -- Liège-Saint-Lambert,,103,,,
333,NMBS/SNCB,T,Bruges -- Gand-Saint-Pierre,,103,,,
334,NMBS/SNCB,L,Liers -- Rochefort-Jemelle,,100,,,
335,NMBS/SNCB,EXT,Anvers-Central -- Noorderkempen (Brecht),,103,,,
336,NMBS/SNCB,IC,Bruxelles-Nord -- Brussels Airport-Zaventem,,103,,,
337,NMBS/SNCB,L,Malines -- Kapelle-op-den-Bos,,100,,,
338,NMBS/SNCB,IC,Herentals -- Turnhout,,103,,,
339,NMBS/SNCB,IC,Namur -- Charleroi-Central,,103,,,
34,NMBS/SNCB,L,Rochefort-Jemelle -- Libramont,,100,,,
340,NMBS/SNCB,L,Bruxelles-Luxembourg -- Brussels Airport-Zaventem,,100,,,
341,NMBS/SNCB,IC,Brussels Airport-Zaventem -- Anvers-Central,,103,,,
342,NMBS/SNCB,L,Nivelles -- Charleroi-Central,,100,,,
343,NMBS/SNCB,IC,Ciney -- Arlon,,103,,,
344,NMBS/SNCB,IC,Turnhout -- Tielen,,103,,,
345,NMBS/SNCB,IC,Gand-Saint-Pierre -- Schellebelle,,103,,,
346,NMBS/SNCB,IC,Charleroi-Central -- Courtrai,,103,,,
347,NMBS/SNCB,IC,Brussels Airport-Zaventem -- Soignies,,103,,,
348,NMBS/SNCB,P,Charleroi-Central -- Châtelet,,103,,,
349,NMBS/SNCB,IC,Ottignies -- Bruxelles-Midi,,103,,,
35,NMBS/SNCB,P,Schaerbeek -- Tamines,,103,,,
350,NMBS/SNCB,L,Tournai -- Ath,,100,,,
351,NMBS/SNCB,EXT,Mol -- Hamont,,103,,,
352,NMBS/SNCB,IC,Louvain -- Alost,,103,,,
353,NMBS/SNCB,IC,Liège-Saint-Lambert -- Welkenraedt,,103,,,
354,NMBS/SNCB,IC,Bruxelles-Midi -- Gand-Saint-Pierre,,103,,,
355,NMBS/SNCB,L,Puurs -- Boom,,100,,,
356,NMBS/SNCB,IC,Mons -- Tournai,,103,,,
357,NMBS/SNCB,EXT,Anvers-Central -- Lokeren,,103,,,
358,NMBS/SNCB,L,Piéton -- La Louvière-Centre,,100,,,
359,NMBS/SNCB,L,Liège-Guillemins -- Verviers-Central,,100,,,
36,NMBS/SNCB,L,Liège-Guillemins -- Visé,,100,,,
360,NMBS/SNCB,L,Jambes -- Jemeppe-sur-Sambre,,100,,,
361,NMBS/SNCB,IC,Anvers-Central -- Turnhout,,103,,,
362,NMBS/SNCB,L,Hal -- Braine-le-Comte,,100,,,
363,NMBS/SNCB,IC,Schaerbeek -- Louvain,,103,,,
364,NMBS/SNCB,L,Namur -- Charleroi-Central,,100,,,
365,NMBS/SNCB,L,Marchienne-au-Pont -- Charleroi-Central,,100,,,
366,NMBS/SNCB,L,Jurbise -- Grammont,,100,,,
367,NMBS/SNCB,L,Namur -- Gedinne,,100,,,
368,NMBS/SNCB,L,Wavre -- Tamines,,100,,,
369,NMBS/SNCB,IC,Ottignies -- Brussels Airport-Zaventem,,103,,,
37,NMBS/SNCB,L,Namur -- Ciney,,100,,,
370,NMBS/SNCB,IC,Obourg -- La Louvière-Sud,,103,,,
371,NMBS/SNCB,IC,Hasselt -- Saint-Ghislain,,103,,,
372,NMBS/SNCB,IC,Diest -- Saint-Ghislain,,103,,,
373,NMBS/SNCB,IC,Schaerbeek -- Tongres,,103,,,
374,NMBS/SNCB,S1,Bruxelles-Midi -- Anvers-Central,,100,,,
375,NMBS/SNCB,S1,Nivelles -- Anvers-Central,,100,,,
376,NMBS/SNCB,S1,Schaerbeek -- Anvers-Central,,100,,,
377,NMBS/SNCB,S1,Vilvorde -- Nivelles,,100,,,
378,NMBS/SNCB,S1,Bruxelles-Midi -- Nivelles,,100,,,
379,NMBS/SNCB,S1,Nivelles -- Malines,,100,,,
38,NMBS/SNCB,L,Ottignies -- Namur,,100,,,
380,NMBS/SNCB,S1,Schaerbeek -- Nivelles,,100,,,
381,NMBS/SNCB,T,Ottignies -- Wavre,,103,,,
382,NMBS/SNCB,T,Ottignies -- Bruxelles-Midi,,103,,,
383,NMBS/SNCB,T,Wavre -- Bruxelles-Midi,,103,,,
384,NMBS/SNCB,IC,Anvers-Central -- Gand-Saint-Pierre,,103,,,
385,NMBS/SNCB,T,Schaerbeek -- Cambron-Casteau,,103,,,
386,NMBS/SNCB,IC,Anvers-Central -- Ostende,,103,,,
387,NMBS/SNCB,IC,Anvers-Central -- Bruges,,103,,,
388,NMBS/SNCB,IC,Anvers-Berchem -- Ostende,,103,,,
389,NMBS/SNCB,T,Dinant -- Houyet,,103,,,
39,NMBS/SNCB,BUS,Lille Flandres (FR) -- Mouscron,,700,,,
390,NMBS/SNCB,T,Liège-Guillemins -- Rochefort-Jemelle,,103,,,
391,NMBS/SNCB,T,Bruges -- Knokke,,103,,,
392,NMBS/SNCB,T,Turnhout -- Blankenberge,,103,,,
393,NMBS/SNCB,T,Herentals -- Blankenberge,,103,,,
394,NMBS/SNCB,T,Anvers-Central -- Blankenberge,,103,,,
395,NMBS/SNCB,T,Charleroi-Central -- Blankenberge,,103,,,
396,NMBS/SNCB,T,Neerpelt -- Blankenberge,,103,,,
397,NMBS/SNCB,T,Schaerbeek -- Blankenberge,,103,,,
398,NMBS/SNCB,T,Schaerbeek -- Ostende,,103,,,
399,NMBS/SNCB,T,Tongres -- Ostende,,103,,,
4,NMBS/SNCB,IC,Bruxelles-Midi -- Tournai,,103,,,
40,NMBS/SNCB,L,Bruxelles-Midi -- Hal,,100,,,
400,NMBS/SNCB,T,Rochefort-Jemelle -- Ostende,,103,,,
401,NMBS/SNCB,T,Arlon -- Ostende,,103,,,
402,NMBS/SNCB,T,Bruxelles-Midi -- Arlon,,103,,,
403,NMBS/SNCB,T,Bruxelles-Midi -- Rochefort-Jemelle,,103,,,
404,NMBS/SNCB,T,Hasselt -- Ostende,,103,,,
405,NMBS/SNCB,T,Bruxelles-Midi -- Ostende,,103,,,
406,NMBS/SNCB,T,Luxembourg (LU) -- Ostende,,103,,,
407,NMBS/SNCB,T,Gand-Saint-Pierre -- La Panne,,103,,,
408,NMBS/SNCB,T,Schaerbeek -- La Panne,,103,,,
409,NMBS/SNCB,EXT,Louvain -- Ostende,,103,,,
41,NMBS/SNCB,IC,Bruxelles-Midi -- Mons,,103,,,
410,NMBS/SNCB,EXT,Welkenraedt -- Ostende,,103,,,
411,NMBS/SNCB,EXT,Bruxelles-Nord -- Ostende,,103,,,
412,NMBS/SNCB,EXT,Welkenraedt -- Bruges,,103,,,
413,NMBS/SNCB,EXT,Louvain -- Bruges,,103,,,
414,NMBS/SNCB,EXT,Schaerbeek -- Ostende,,103,,,
415,NMBS/SNCB,EXT,Louvain -- Blankenberge,,103,,,
416,NMBS/SNCB,EXT,Anvers-Central -- Blankenberge,,103,,,
417,NMBS/SNCB,EXT,Charleroi-Central -- Blankenberge,,103,,,
418,NMBS/SNCB,EXT,Hasselt -- Blankenberge,,103,,,
419,NMBS/SNCB,EXT,Bruxelles-Midi -- Blankenberge,,103,,,
42,NMBS/SNCB,IC,Bruxelles-Nord -- Mons,,103,,,
420,NMBS/SNCB,EXT,Saint-Trond -- Blankenberge,,103,,,
421,NMBS/SNCB,EXT,Bruxelles-Nord -- Liège-Guillemins,,103,,,
422,NMBS/SNCB,EXT,Bruxelles-Midi -- Binche,,103,,,
423,NMBS/SNCB,EXT,Bruxelles-Nord -- Mouscron,,103,,,
424,NMBS/SNCB,EXT,Bruxelles-Nord -- Anvers-Central,,103,,,
425,NMBS/SNCB,EXT,Bruxelles-Nord -- Herentals,,103,,,
426,NMBS/SNCB,EXT,Bruxelles-Nord -- Charleroi-Central,,103,,,
427,NMBS/SNCB,EXT,Bruxelles-Nord -- La Louvière-Sud,,103,,,
428,NMBS/SNCB,EXT,Bruxelles-Nord -- Mons,,103,,,
