route_id,schedule_id,source_name,origin,destination,origin_country,destination_country,distance_km,duration_min,duration_minutes,duration_hours,avg_speed_kmh,is_international,train_type,weekly_frequency,estimated_co2_saving_kg,substitution_potential
sncb_88____:007::8819406:8814001:10:935:20260417,sncb_88____:007::8819406:8814001:10:935:20260417,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:6:2408:20260206,sncb_88____:007::8819406:8814001:6:2408:20260206,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:6:2409:20260212,sncb_88____:007::8819406:8814001:6:2409:20260212,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,23.0,23.0,0.383,31.83,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:6:2410:20260319,sncb_88____:007::8819406:8814001:6:2410:20260319,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:6:2419:20260320,sncb_88____:007::8819406:8814001:6:2419:20260320,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:6:2421:20260213,sncb_88____:007::8819406:8814001:6:2421:20260213,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,24.0,24.0,0.4,30.5,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:6:25:20260207,sncb_88____:007::8819406:8814001:6:25:20260207,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,24.0,24.0,0.4,30.5,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:6:25:20260213,sncb_88____:007::8819406:8814001:6:25:20260213,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,24.0,24.0,0.4,30.5,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:1052:20260525,sncb_88____:007::8819406:8814001:7:1052:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:1152:20260525,sncb_88____:007::8819406:8814001:7:1152:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:1252:20260525,sncb_88____:007::8819406:8814001:7:1252:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:1352:20260525,sncb_88____:007::8819406:8814001:7:1352:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:1452:20260525,sncb_88____:007::8819406:8814001:7:1452:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:1552:20260525,sncb_88____:007::8819406:8814001:7:1552:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:1652:20260525,sncb_88____:007::8819406:8814001:7:1652:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:1752:20260525,sncb_88____:007::8819406:8814001:7:1752:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:1852:20260525,sncb_88____:007::8819406:8814001:7:1852:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:1952:20260525,sncb_88____:007::8819406:8814001:7:1952:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:2052:20260525,sncb_88____:007::8819406:8814001:7:2052:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:2152:20260525,sncb_88____:007::8819406:8814001:7:2152:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:2252:20260412,sncb_88____:007::8819406:8814001:7:2252:20260412,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:22:20260410,sncb_88____:007::8819406:8814001:7:22:20260410,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,21.0,21.0,0.35,34.86,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:2351:20260802,sncb_88____:007::8819406:8814001:7:2351:20260802,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,23.0,23.0,0.383,31.83,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:2352:20260222,sncb_88____:007::8819406:8814001:7:2352:20260222,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:2352:20260226,sncb_88____:007::8819406:8814001:7:2352:20260226,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:2352:20261212,sncb_88____:007::8819406:8814001:7:2352:20261212,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:2356:20260525,sncb_88____:007::8819406:8814001:7:2356:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:2410:20260409,sncb_88____:007::8819406:8814001:7:2410:20260409,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,26.0,26.0,0.433,28.15,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:2420:20260522,sncb_88____:007::8819406:8814001:7:2420:20260522,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,23.0,23.0,0.383,31.83,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:2420:20261211,sncb_88____:007::8819406:8814001:7:2420:20261211,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,23.0,23.0,0.383,31.83,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:52:20260420,sncb_88____:007::8819406:8814001:7:52:20260420,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:52:20261207,sncb_88____:007::8819406:8814001:7:52:20261207,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:552:20260525,sncb_88____:007::8819406:8814001:7:552:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:56:20260526,sncb_88____:007::8819406:8814001:7:56:20260526,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:652:20260525,sncb_88____:007::8819406:8814001:7:652:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:752:20260525,sncb_88____:007::8819406:8814001:7:752:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:852:20260525,sncb_88____:007::8819406:8814001:7:852:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:7:952:20260525,sncb_88____:007::8819406:8814001:7:952:20260525,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,22.0,22.0,0.367,33.27,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:9:134:20260308,sncb_88____:007::8819406:8814001:9:134:20260308,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,34.0,34.0,0.567,21.53,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:9:2344:20260307,sncb_88____:007::8819406:8814001:9:2344:20260307,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,31.0,31.0,0.517,23.61,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:9:2410:20260320,sncb_88____:007::8819406:8814001:9:2410:20260320,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,28.0,28.0,0.467,26.14,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814001:9:2415:20260213,sncb_88____:007::8819406:8814001:9:2415:20260213,sncb,Brussels Airport-Zaventem,Bruxelles-Midi,BE,BE,12.2,31.0,31.0,0.517,23.61,False,day,0,1.83,faible_potentiel
sncb_88____:007::8819406:8814308:15:1024:20260525,sncb_88____:007::8819406:8814308:15:1024:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:1124:20260525,sncb_88____:007::8819406:8814308:15:1124:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:1224:20260525,sncb_88____:007::8819406:8814308:15:1224:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:1324:20260525,sncb_88____:007::8819406:8814308:15:1324:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:1424:20260525,sncb_88____:007::8819406:8814308:15:1424:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:1524:20260525,sncb_88____:007::8819406:8814308:15:1524:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:1624:20260525,sncb_88____:007::8819406:8814308:15:1624:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:1724:20260525,sncb_88____:007::8819406:8814308:15:1724:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:1824:20260525,sncb_88____:007::8819406:8814308:15:1824:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:1924:20260525,sncb_88____:007::8819406:8814308:15:1924:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:2024:20260525,sncb_88____:007::8819406:8814308:15:2024:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:2124:20260525,sncb_88____:007::8819406:8814308:15:2124:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:2224:20260525,sncb_88____:007::8819406:8814308:15:2224:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:2324:20260525,sncb_88____:007::8819406:8814308:15:2324:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:624:20260525,sncb_88____:007::8819406:8814308:15:624:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:724:20260525,sncb_88____:007::8819406:8814308:15:724:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:824:20260525,sncb_88____:007::8819406:8814308:15:824:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8814308:15:924:20260525,sncb_88____:007::8819406:8814308:15:924:20260525,sncb,Brussels Airport-Zaventem,Hal,BE,BE,24.8,42.0,42.0,0.7,35.43,False,day,0,3.72,faible_potentiel
sncb_88____:007::8819406:8821006:11:2412:20260325,sncb_88____:007::8819406:8821006:11:2412:20260325,sncb,Brussels Airport-Zaventem,Anvers-Central,BE,BE,35.9,31.0,31.0,0.517,69.48,False,day,0,5.38,faible_potentiel
sncb_88____:007::8819406:8831005:15:1031:20260607,sncb_88____:007::8819406:8831005:15:1031:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:1131:20260607,sncb_88____:007::8819406:8831005:15:1131:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:1231:20260607,sncb_88____:007::8819406:8831005:15:1231:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:1331:20260607,sncb_88____:007::8819406:8831005:15:1331:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:1431:20260607,sncb_88____:007::8819406:8831005:15:1431:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:1531:20260607,sncb_88____:007::8819406:8831005:15:1531:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:1631:20260607,sncb_88____:007::8819406:8831005:15:1631:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:1731:20260607,sncb_88____:007::8819406:8831005:15:1731:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:1831:20260607,sncb_88____:007::8819406:8831005:15:1831:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:1931:20260607,sncb_88____:007::8819406:8831005:15:1931:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:2031:20260607,sncb_88____:007::8819406:8831005:15:2031:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:2131:20260607,sncb_88____:007::8819406:8831005:15:2131:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:2231:20260607,sncb_88____:007::8819406:8831005:15:2231:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:2331:20260607,sncb_88____:007::8819406:8831005:15:2331:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8831005:15:2431:20260607,sncb_88____:007::8819406:8831005:15:2431:20260607,sncb,Brussels Airport-Zaventem,Hasselt,BE,BE,59.4,70.0,70.0,1.167,50.91,False,day,0,8.91,faible_potentiel
sncb_88____:007::8819406:8841004:9:1033:20260308,sncb_88____:007::8819406:8841004:9:1033:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1133:20260308,sncb_88____:007::8819406:8841004:9:1133:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1233:20260308,sncb_88____:007::8819406:8841004:9:1233:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1237:20260307,sncb_88____:007::8819406:8841004:9:1237:20260307,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,59.0,59.0,0.983,83.49,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1333:20260308,sncb_88____:007::8819406:8841004:9:1333:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1337:20260307,sncb_88____:007::8819406:8841004:9:1337:20260307,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,59.0,59.0,0.983,83.49,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1433:20260308,sncb_88____:007::8819406:8841004:9:1433:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1437:20260307,sncb_88____:007::8819406:8841004:9:1437:20260307,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,59.0,59.0,0.983,83.49,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1533:20260308,sncb_88____:007::8819406:8841004:9:1533:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1537:20260307,sncb_88____:007::8819406:8841004:9:1537:20260307,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,59.0,59.0,0.983,83.49,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1633:20260308,sncb_88____:007::8819406:8841004:9:1633:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1637:20260307,sncb_88____:007::8819406:8841004:9:1637:20260307,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,59.0,59.0,0.983,83.49,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1733:20260308,sncb_88____:007::8819406:8841004:9:1733:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1737:20260307,sncb_88____:007::8819406:8841004:9:1737:20260307,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,59.0,59.0,0.983,83.49,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1833:20260308,sncb_88____:007::8819406:8841004:9:1833:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:1933:20260308,sncb_88____:007::8819406:8841004:9:1933:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:2033:20260308,sncb_88____:007::8819406:8841004:9:2033:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:2133:20260308,sncb_88____:007::8819406:8841004:9:2133:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:2233:20260308,sncb_88____:007::8819406:8841004:9:2233:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:2333:20260307,sncb_88____:007::8819406:8841004:9:2333:20260307,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:833:20260308,sncb_88____:007::8819406:8841004:9:833:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8841004:9:933:20260308,sncb_88____:007::8819406:8841004:9:933:20260308,sncb,Brussels Airport-Zaventem,Liège-Guillemins,BE,BE,82.1,55.0,55.0,0.917,89.56,False,day,0,12.32,faible_potentiel
sncb_88____:007::8819406:8863503:33:1003:20260508,sncb_88____:007::8819406:8863503:33:1003:20260508,sncb,Brussels Airport-Zaventem,Dinant,BE,BE,76.8,106.0,106.0,1.767,43.47,False,day,0,11.52,faible_potentiel
sncb_88____:007::8819406:8863503:33:1003:20260605,sncb_88____:007::8819406:8863503:33:1003:20260605,sncb,Brussels Airport-Zaventem,Dinant,BE,BE,76.8,106.0,106.0,1.767,43.47,False,day,0,11.52,faible_potentiel
sncb_88____:007::8819406:8863503:33:1003:20260608,sncb_88____:007::8819406:8863503:33:1003:20260608,sncb,Brussels Airport-Zaventem,Dinant,BE,BE,76.8,106.0,106.0,1.767,43.47,False,day,0,11.52,faible_potentiel
sncb_88____:007::8819406:8863503:33:1003:20260612,sncb_88____:007::8819406:8863503:33:1003:20260612,sncb,Brussels Airport-Zaventem,Dinant,BE,BE,76.8,106.0,106.0,1.767,43.47,False,day,0,11.52,faible_potentiel
sncb_88____:007::8819406:8863503:33:1003:20261211,sncb_88____:007::8819406:8863503:33:1003:20261211,sncb,Brussels Airport-Zaventem,Dinant,BE,BE,76.8,106.0,106.0,1.767,43.47,False,day,0,11.52,faible_potentiel
sncb_88____:007::8819406:8863503:33:1007:20260320,sncb_88____:007::8819406:8863503:33:1007:20260320,sncb,Brussels Airport-Zaventem,Dinant,BE,BE,76.8,110.0,110.0,1.833,41.89,False,day,0,11.52,faible_potentiel
